Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
NFE2L2_TGFBR2	CESC	WithSecondM	1	1	1	7
NFE2L2_TGFBR2	CESC	WOSecondM	3	40	9	184
NFE2L2_KMT2D	CESC	WithSecondM	2	2	2	12
NFE2L2_KMT2D	CESC	WOSecondM	2	39	8	179
NFE2L2_EP300	CESC	WithSecondM	2	5	2	15
NFE2L2_EP300	CESC	WOSecondM	2	36	8	176
NFE2L2_KRAS	CESC	WithSecondM	1	3	1	14
NFE2L2_KRAS	CESC	WOSecondM	3	38	9	177
NFE2L2_TP53	CESC	WithSecondM	1	4	1	11
NFE2L2_TP53	CESC	WOSecondM	3	37	9	180
NFE2L2_ARID1A	CESC	WithSecondM	1	2	1	6
NFE2L2_ARID1A	CESC	WOSecondM	3	39	9	185
NFE2L2_NOTCH1	CESC	WithSecondM	2	1	1	7
NFE2L2_NOTCH1	CESC	WOSecondM	2	40	9	184
NFE2L2_CASP8	CESC	WithSecondM	1	3	1	6
NFE2L2_CASP8	CESC	WOSecondM	3	38	9	185
NFE2L2_PTEN	CESC	WithSecondM	1	2	1	15
NFE2L2_PTEN	CESC	WOSecondM	3	39	9	176
NFE2L2_FAT1	CESC	WithSecondM	2	3	1	10
NFE2L2_FAT1	CESC	WOSecondM	2	38	9	181
NFE2L2_PIK3CA	CESC	WithSecondM	3	12	3	52
NFE2L2_PIK3CA	CESC	WOSecondM	1	29	7	139
NFE2L2_POLRMT	CESC	WithSecondM	1	1	1	1
NFE2L2_POLRMT	CESC	WOSecondM	3	40	9	190
MAP3K1_KMT2C	CESC	WithSecondM	1	4	1	21
MAP3K1_KMT2C	CESC	WOSecondM	2	72	2	160
MAP3K1_ERBB3	CESC	WithSecondM	1	4	1	5
MAP3K1_ERBB3	CESC	WOSecondM	2	72	2	176
MAP3K1_SMAD4	CESC	WithSecondM	2	2	1	7
MAP3K1_SMAD4	CESC	WOSecondM	1	74	2	174
MAP3K1_HLA-B	CESC	WithSecondM	1	4	1	5
MAP3K1_HLA-B	CESC	WOSecondM	2	72	2	176
MAP3K1_STK11	CESC	WithSecondM	1	1	1	10
MAP3K1_STK11	CESC	WOSecondM	2	75	2	171
MAP3K1_AKT1	CESC	WithSecondM	1	1	1	4
