Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
MYH9_RHOA	HNSC	WOSecondM	1	109	3	321
MYH9_EP300	HNSC	WithSecondM	1	8	1	21
MYH9_EP300	HNSC	WOSecondM	1	106	3	303
MYH9_RASA1	HNSC	WithSecondM	1	4	1	6
MYH9_RASA1	HNSC	WOSecondM	1	110	3	318
MYH9_TP53	HNSC	WithSecondM	1	94	2	192
MYH9_TP53	HNSC	WOSecondM	1	20	2	132
MYH9_NOTCH1	HNSC	WithSecondM	1	9	2	42
MYH9_NOTCH1	HNSC	WOSecondM	1	105	2	282
MYH9_CASP8	HNSC	WithSecondM	1	3	2	35
MYH9_CASP8	HNSC	WOSecondM	1	111	2	289
MYH9_PTEN	HNSC	WithSecondM	1	3	1	9
MYH9_PTEN	HNSC	WOSecondM	1	111	3	315
MYH9_FAT1	HNSC	WithSecondM	1	22	2	62
MYH9_FAT1	HNSC	WOSecondM	1	92	2	262
