Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
ARID1A_BRAF	COADREAD	WithSecondM	1	1	2	11
ARID1A_BRAF	COADREAD	WOSecondM	2	9	9	178
ARID1A_ZFP36L2	COADREAD	WithSecondM	1	1	2	6
ARID1A_ZFP36L2	COADREAD	WOSecondM	2	9	9	183
ARID1A_PIK3CA	COADREAD	WithSecondM	1	1	5	37
ARID1A_PIK3CA	COADREAD	WOSecondM	2	9	6	152
ARID1A_APC	COADREAD	WithSecondM	2	8	9	126
ARID1A_APC	COADREAD	WOSecondM	1	2	2	63
ARID1A_KRAS	COADREAD	WithSecondM	2	3	3	80
ARID1A_KRAS	COADREAD	WOSecondM	1	7	8	109
ARID1A_TGIF1	COADREAD	WithSecondM	1	1	1	6
ARID1A_TGIF1	COADREAD	WOSecondM	2	9	10	183
ARID1A_FBXW7	COADREAD	WithSecondM	1	2	3	23
ARID1A_FBXW7	COADREAD	WOSecondM	2	8	8	166
PCBP1_ACVR2A	COADREAD	WithSecondM	1	2	1	6
PCBP1_ACVR2A	COADREAD	WOSecondM	1	85	1	269
PCBP1_TP53	COADREAD	WithSecondM	1	66	1	149
PCBP1_TP53	COADREAD	WOSecondM	1	21	1	126
PCBP1_GNAS	COADREAD	WithSecondM	1	1	1	5
PCBP1_GNAS	COADREAD	WOSecondM	1	86	1	270
PCBP1_SMAD4	COADREAD	WithSecondM	1	9	1	28
PCBP1_SMAD4	COADREAD	WOSecondM	1	78	1	247
PCBP1_AMER1	COADREAD	WithSecondM	1	7	1	28
PCBP1_AMER1	COADREAD	WOSecondM	1	80	1	247
PCBP1_ARID1A	COADREAD	WithSecondM	1	4	1	12
PCBP1_ARID1A	COADREAD	WOSecondM	1	83	1	263
PCBP1_NRAS	COADREAD	WithSecondM	1	8	1	12
PCBP1_NRAS	COADREAD	WOSecondM	1	79	1	263
PCBP1_TCF7L2	COADREAD	WithSecondM	1	1	1	19
PCBP1_TCF7L2	COADREAD	WOSecondM	1	86	1	256
PCBP1_CTNNB1	COADREAD	WithSecondM	1	3	1	9
PCBP1_CTNNB1	COADREAD	WOSecondM	1	84	1	266
PCBP1_PTEN	COADREAD	WithSecondM	1	3	1	11
PCBP1_PTEN	COADREAD	WOSecondM	1	84	1	264
PCBP1_SMAD2	COADREAD	WithSecondM	1	3	1	8
PCBP1_SMAD2	COADREAD	WOSecondM	1	84	1	267
PCBP1_SOX9	COADREAD	WithSecondM	1	8	1	27
PCBP1_SOX9	COADREAD	WOSecondM	1	79	1	248
PCBP1_BRAF	COADREAD	WithSecondM	1	7	1	10
PCBP1_BRAF	COADREAD	WOSecondM	1	80	1	265
PCBP1_ZFP36L2	COADREAD	WithSecondM	1	3	1	10
PCBP1_ZFP36L2	COADREAD	WOSecondM	1	84	1	265
PCBP1_PIK3CA	COADREAD	WithSecondM	1	18	1	55
PCBP1_PIK3CA	COADREAD	WOSecondM	1	69	1	220
PCBP1_APC	COADREAD	WithSecondM	1	68	1	181
PCBP1_APC	COADREAD	WOSecondM	1	19	1	94
PCBP1_KRAS	COADREAD	WithSecondM	1	28	1	115
PCBP1_KRAS	COADREAD	WOSecondM	1	59	1	160
PCBP1_TGIF1	COADREAD	WithSecondM	1	3	1	8
PCBP1_TGIF1	COADREAD	WOSecondM	1	84	1	267
PCBP1_FBXW7	COADREAD	WithSecondM	1	14	1	22
PCBP1_FBXW7	COADREAD	WOSecondM	1	73	1	253
NRAS_ACVR2A	COADREAD	WithSecondM	1	1	1	6
NRAS_ACVR2A	COADREAD	WOSecondM	2	26	13	206
NRAS_TP53	COADREAD	WithSecondM	2	15	10	106
NRAS_TP53	COADREAD	WOSecondM	1	12	4	106
NRAS_GNAS	COADREAD	WithSecondM	1	1	1	5
NRAS_GNAS	COADREAD	WOSecondM	2	26	13	207
NRAS_SMAD4	COADREAD	WithSecondM	1	3	3	26
NRAS_SMAD4	COADREAD	WOSecondM	2	24	11	186
NRAS_AMER1	COADREAD	WithSecondM	1	3	3	20
NRAS_AMER1	COADREAD	WOSecondM	2	24	11	192
NRAS_ARID1A	COADREAD	WithSecondM	1	3	1	10
NRAS_ARID1A	COADREAD	WOSecondM	2	24	13	202
NRAS_PCBP1	COADREAD	WithSecondM	1	1	1	1
NRAS_PCBP1	COADREAD	WOSecondM	2	26	13	211
NRAS_TCF7L2	COADREAD	WithSecondM	1	2	1	14
NRAS_TCF7L2	COADREAD	WOSecondM	2	25	13	198
NRAS_CTNNB1	COADREAD	WithSecondM	1	1	2	7
NRAS_CTNNB1	COADREAD	WOSecondM	2	26	12	205
NRAS_PTEN	COADREAD	WithSecondM	1	2	2	9
NRAS_PTEN	COADREAD	WOSecondM	2	25	12	203
NRAS_SMAD2	COADREAD	WithSecondM	1	2	1	6
NRAS_SMAD2	COADREAD	WOSecondM	2	25	13	206
NRAS_SOX9	COADREAD	WithSecondM	1	2	4	24
NRAS_SOX9	COADREAD	WOSecondM	2	25	10	188
NRAS_BRAF	COADREAD	WithSecondM	1	1	3	11
NRAS_BRAF	COADREAD	WOSecondM	2	26	11	201
NRAS_ZFP36L2	COADREAD	WithSecondM	1	1	2	7
NRAS_ZFP36L2	COADREAD	WOSecondM	2	26	12	205
NRAS_PIK3CA	COADREAD	WithSecondM	1	4	4	44
NRAS_PIK3CA	COADREAD	WOSecondM	2	23	10	168
NRAS_APC	COADREAD	WithSecondM	2	17	13	136
NRAS_APC	COADREAD	WOSecondM	1	10	1	76
NRAS_KRAS	COADREAD	WithSecondM	1	6	2	90
NRAS_KRAS	COADREAD	WOSecondM	2	21	12	122
