Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
KLF5_FAT1	LUSC	WithSecondM	1	8	1	10
KLF5_FAT1	LUSC	WOSecondM	1	61	1	112
KLF5_ARHGAP35	LUSC	WithSecondM	1	3	1	3
KLF5_ARHGAP35	LUSC	WOSecondM	1	66	1	119
KLF5_PIK3CA	LUSC	WithSecondM	1	10	1	14
KLF5_PIK3CA	LUSC	WOSecondM	1	59	1	108
KLF5_FBXW7	LUSC	WithSecondM	1	3	1	4
KLF5_FBXW7	LUSC	WOSecondM	1	66	1	118
KDM6A_HLA-A	LUSC	WithSecondM	1	2	1	3
KDM6A_HLA-A	LUSC	WOSecondM	4	61	10	253
KDM6A_KEAP1	LUSC	WithSecondM	1	3	1	10
KDM6A_KEAP1	LUSC	WOSecondM	4	60	10	246
KDM6A_NFE2L2	LUSC	WithSecondM	1	10	4	38
KDM6A_NFE2L2	LUSC	WOSecondM	4	53	7	218
KDM6A_RB1	LUSC	WithSecondM	1	7	1	19
KDM6A_RB1	LUSC	WOSecondM	4	56	10	237
KDM6A_KLF5	LUSC	WithSecondM	1	1	1	1
KDM6A_KLF5	LUSC	WOSecondM	4	62	10	255
KDM6A_NF1	LUSC	WithSecondM	1	3	2	14
KDM6A_NF1	LUSC	WOSecondM	4	60	9	242
KDM6A_HRAS	LUSC	WithSecondM	1	3	1	4
KDM6A_HRAS	LUSC	WOSecondM	4	60	10	252
KDM6A_CUL3	LUSC	WithSecondM	1	1	2	4
KDM6A_CUL3	LUSC	WOSecondM	4	62	9	252
KDM6A_CDKN2A	LUSC	WithSecondM	2	7	2	30
KDM6A_CDKN2A	LUSC	WOSecondM	3	56	9	226
KDM6A_KMT2D	LUSC	WithSecondM	1	10	1	36
KDM6A_KMT2D	LUSC	WOSecondM	4	53	10	220
KDM6A_EP300	LUSC	WithSecondM	1	2	1	8
KDM6A_EP300	LUSC	WOSecondM	4	61	10	248
KDM6A_FGFR2	LUSC	WithSecondM	2	3	1	1
KDM6A_FGFR2	LUSC	WOSecondM	3	60	10	255
KDM6A_RASA1	LUSC	WithSecondM	1	3	2	8
KDM6A_RASA1	LUSC	WOSecondM	4	60	9	248
KDM6A_TP53	LUSC	WithSecondM	4	51	9	203
KDM6A_TP53	LUSC	WOSecondM	1	12	2	53
KDM6A_ARID1A	LUSC	WithSecondM	1	2	1	13
KDM6A_ARID1A	LUSC	WOSecondM	4	61	10	243
KDM6A_NOTCH1	LUSC	WithSecondM	1	5	3	13
KDM6A_NOTCH1	LUSC	WOSecondM	4	58	8	243
KDM6A_PTEN	LUSC	WithSecondM	1	7	1	31
KDM6A_PTEN	LUSC	WOSecondM	4	56	10	225
KDM6A_FAT1	LUSC	WithSecondM	2	8	3	22
KDM6A_FAT1	LUSC	WOSecondM	3	55	8	234
KDM6A_ARHGAP35	LUSC	WithSecondM	1	2	1	8
KDM6A_ARHGAP35	LUSC	WOSecondM	4	61	10	248
KDM6A_PIK3CA	LUSC	WithSecondM	2	11	1	31
KDM6A_PIK3CA	LUSC	WOSecondM	3	52	10	225
KDM6A_FBXW7	LUSC	WithSecondM	1	4	1	7
KDM6A_FBXW7	LUSC	WOSecondM	4	59	10	249
NF1_HLA-A	LUSC	WithSecondM	1	2	1	3
NF1_HLA-A	LUSC	WOSecondM	4	138	8	194
NF1_KEAP1	LUSC	WithSecondM	1	11	1	10
NF1_KEAP1	LUSC	WOSecondM	4	129	8	187
NF1_NFE2L2	LUSC	WithSecondM	2	30	1	27
NF1_NFE2L2	LUSC	WOSecondM	3	110	8	170
NF1_RB1	LUSC	WithSecondM	1	9	2	14
NF1_RB1	LUSC	WOSecondM	4	131	7	183
NF1_KLF5	LUSC	WithSecondM	1	1	1	1
NF1_KLF5	LUSC	WOSecondM	4	139	8	196
NF1_KDM6A	LUSC	WithSecondM	1	8	1	5
NF1_KDM6A	LUSC	WOSecondM	4	132	8	192
NF1_HRAS	LUSC	WithSecondM	1	3	1	3
NF1_HRAS	LUSC	WOSecondM	4	137	8	194
NF1_CUL3	LUSC	WithSecondM	1	3	1	8
NF1_CUL3	LUSC	WOSecondM	4	137	8	189
NF1_CDKN2A	LUSC	WithSecondM	2	31	2	26
NF1_CDKN2A	LUSC	WOSecondM	3	109	7	171
NF1_KMT2D	LUSC	WithSecondM	1	20	2	26
NF1_KMT2D	LUSC	WOSecondM	4	120	7	171
NF1_EP300	LUSC	WithSecondM	1	2	1	5
NF1_EP300	LUSC	WOSecondM	4	138	8	192
NF1_FGFR2	LUSC	WithSecondM	2	2	1	3
NF1_FGFR2	LUSC	WOSecondM	3	138	8	194
NF1_RASA1	LUSC	WithSecondM	2	1	1	8
NF1_RASA1	LUSC	WOSecondM	3	139	8	189
NF1_TP53	LUSC	WithSecondM	4	120	6	150
NF1_TP53	LUSC	WOSecondM	1	20	3	47
NF1_ARID1A	LUSC	WithSecondM	1	6	2	7
NF1_ARID1A	LUSC	WOSecondM	4	134	7	190
NF1_NOTCH1	LUSC	WithSecondM	1	6	2	8
NF1_NOTCH1	LUSC	WOSecondM	4	134	7	189
NF1_PTEN	LUSC	WithSecondM	3	9	3	19
NF1_PTEN	LUSC	WOSecondM	2	131	6	178
NF1_FAT1	LUSC	WithSecondM	2	19	1	10
NF1_FAT1	LUSC	WOSecondM	3	121	8	187
NF1_ARHGAP35	LUSC	WithSecondM	1	2	1	4
NF1_ARHGAP35	LUSC	WOSecondM	4	138	8	193
NF1_PIK3CA	LUSC	WithSecondM	1	8	2	23
NF1_PIK3CA	LUSC	WOSecondM	4	132	7	174
NF1_FBXW7	LUSC	WithSecondM	1	8	1	7
NF1_FBXW7	LUSC	WOSecondM	4	132	8	190
HRAS_HLA-A	LUSC	WithSecondM	1	1	1	4
HRAS_HLA-A	LUSC	WOSecondM	2	46	2	196
HRAS_KEAP1	LUSC	WithSecondM	1	6	1	9
HRAS_KEAP1	LUSC	WOSecondM	2	41	2	191
HRAS_NFE2L2	LUSC	WithSecondM	1	5	2	38
HRAS_NFE2L2	LUSC	WOSecondM	2	42	1	162
HRAS_RB1	LUSC	WithSecondM	1	4	2	11
HRAS_RB1	LUSC	WOSecondM	2	43	1	189
HRAS_KLF5	LUSC	WithSecondM	1	1	1	1
HRAS_KLF5	LUSC	WOSecondM	2	46	2	199
HRAS_KDM6A	LUSC	WithSecondM	1	1	1	6
HRAS_KDM6A	LUSC	WOSecondM	2	46	2	194
HRAS_NF1	LUSC	WithSecondM	1	3	1	11
HRAS_NF1	LUSC	WOSecondM	2	44	2	189
HRAS_CUL3	LUSC	WithSecondM	1	2	1	5
HRAS_CUL3	LUSC	WOSecondM	2	45	2	195
HRAS_CDKN2A	LUSC	WithSecondM	2	7	1	35
HRAS_CDKN2A	LUSC	WOSecondM	1	40	2	165
HRAS_KMT2D	LUSC	WithSecondM	1	8	1	27
HRAS_KMT2D	LUSC	WOSecondM	2	39	2	173
HRAS_EP300	LUSC	WithSecondM	1	1	1	1
HRAS_EP300	LUSC	WOSecondM	2	46	2	199
HRAS_FGFR2	LUSC	WithSecondM	1	1	1	5
HRAS_FGFR2	LUSC	WOSecondM	2	46	2	195
HRAS_RASA1	LUSC	WithSecondM	1	3	1	8
HRAS_RASA1	LUSC	WOSecondM	2	44	2	192
HRAS_TP53	LUSC	WithSecondM	2	35	2	151
HRAS_TP53	LUSC	WOSecondM	1	12	1	49
HRAS_ARID1A	LUSC	WithSecondM	1	1	1	13
HRAS_ARID1A	LUSC	WOSecondM	2	46	2	187
HRAS_NOTCH1	LUSC	WithSecondM	1	3	1	9
HRAS_NOTCH1	LUSC	WOSecondM	2	44	2	191
HRAS_PTEN	LUSC	WithSecondM	2	7	1	18
HRAS_PTEN	LUSC	WOSecondM	1	40	2	182
HRAS_FAT1	LUSC	WithSecondM	1	3	1	20
HRAS_FAT1	LUSC	WOSecondM	2	44	2	180
HRAS_ARHGAP35	LUSC	WithSecondM	1	1	1	5
HRAS_ARHGAP35	LUSC	WOSecondM	2	46	2	195
HRAS_PIK3CA	LUSC	WithSecondM	1	4	1	16
HRAS_PIK3CA	LUSC	WOSecondM	2	43	2	184
HRAS_FBXW7	LUSC	WithSecondM	1	3	1	9
HRAS_FBXW7	LUSC	WOSecondM	2	44	2	191
CUL3_HLA-A	LUSC	WithSecondM	1	1	1	4
CUL3_HLA-A	LUSC	WOSecondM	2	65	8	236
