Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
ARID1A_MET	LUAD	WithSecondM	1	5	1	10
ARID1A_MET	LUAD	WOSecondM	3	87	12	201
ARID1A_RBM10	LUAD	WithSecondM	1	6	2	15
ARID1A_RBM10	LUAD	WOSecondM	3	86	11	196
ARID1A_BRAF	LUAD	WithSecondM	1	5	1	19
ARID1A_BRAF	LUAD	WOSecondM	3	87	12	192
ARID1A_NF1	LUAD	WithSecondM	1	15	4	20
ARID1A_NF1	LUAD	WOSecondM	3	77	9	191
ARID1A_SETD2	LUAD	WithSecondM	1	5	3	19
ARID1A_SETD2	LUAD	WOSecondM	3	87	10	192
ARID1A_SMARCA4	LUAD	WithSecondM	1	5	2	15
ARID1A_SMARCA4	LUAD	WOSecondM	3	87	11	196
ARID1A_KRAS	LUAD	WithSecondM	2	17	8	65
ARID1A_KRAS	LUAD	WOSecondM	2	75	5	146
ATM_CTNNB1	LUAD	WithSecondM	1	3	1	7
ATM_CTNNB1	LUAD	WOSecondM	4	84	17	203
ATM_MGA	LUAD	WithSecondM	1	7	1	10
ATM_MGA	LUAD	WOSecondM	4	80	17	200
ATM_CDKN2A	LUAD	WithSecondM	1	4	1	8
ATM_CDKN2A	LUAD	WOSecondM	4	83	17	202
ATM_TP53	LUAD	WithSecondM	2	62	4	76
ATM_TP53	LUAD	WOSecondM	3	25	14	134
ATM_KEAP1	LUAD	WithSecondM	1	9	5	37
ATM_KEAP1	LUAD	WOSecondM	4	78	13	173
ATM_U2AF1	LUAD	WithSecondM	1	2	1	8
ATM_U2AF1	LUAD	WOSecondM	4	85	17	202
ATM_PIK3CA	LUAD	WithSecondM	1	6	3	9
ATM_PIK3CA	LUAD	WOSecondM	4	81	15	201
ATM_ARID1A	LUAD	WithSecondM	1	5	3	9
ATM_ARID1A	LUAD	WOSecondM	4	82	15	201
ATM_EGFR	LUAD	WithSecondM	1	13	1	33
ATM_EGFR	LUAD	WOSecondM	4	74	17	177
ATM_RB1	LUAD	WithSecondM	1	7	2	12
ATM_RB1	LUAD	WOSecondM	4	80	16	198
ATM_STK11	LUAD	WithSecondM	1	11	7	29
ATM_STK11	LUAD	WOSecondM	4	76	11	181
ATM_MET	LUAD	WithSecondM	1	6	2	9
ATM_MET	LUAD	WOSecondM	4	81	16	201
ATM_RBM10	LUAD	WithSecondM	1	3	1	18
ATM_RBM10	LUAD	WOSecondM	4	84	17	192
ATM_BRAF	LUAD	WithSecondM	2	6	2	16
ATM_BRAF	LUAD	WOSecondM	3	81	16	194
ATM_NF1	LUAD	WithSecondM	1	18	1	19
ATM_NF1	LUAD	WOSecondM	4	69	17	191
ATM_SETD2	LUAD	WithSecondM	2	6	2	15
ATM_SETD2	LUAD	WOSecondM	3	81	16	195
