Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
INPPL1_PDS5B	UCEC	WithSecondM	1	1	3	14
INPPL1_PDS5B	UCEC	WOSecondM	1	44	35	252
INPPL1_CTNNB1	UCEC	WithSecondM	1	3	6	68
INPPL1_CTNNB1	UCEC	WOSecondM	1	42	32	198
INPPL1_AKT1	UCEC	WithSecondM	1	1	4	9
INPPL1_AKT1	UCEC	WOSecondM	1	44	34	257
INPPL1_PIK3CA	UCEC	WithSecondM	1	14	16	132
INPPL1_PIK3CA	UCEC	WOSecondM	1	31	22	134
INPPL1_ATR	UCEC	WithSecondM	1	2	7	12
INPPL1_ATR	UCEC	WOSecondM	1	43	31	254
INPPL1_CTNND1	UCEC	WithSecondM	1	3	4	14
INPPL1_CTNND1	UCEC	WOSecondM	1	42	34	252
INPPL1_MYCN	UCEC	WithSecondM	1	1	2	10
INPPL1_MYCN	UCEC	WOSecondM	1	44	36	256
INPPL1_KANSL1	UCEC	WithSecondM	1	1	6	24
INPPL1_KANSL1	UCEC	WOSecondM	1	44	32	242
INPPL1_CHD4	UCEC	WithSecondM	1	8	7	41
INPPL1_CHD4	UCEC	WOSecondM	1	37	31	225
INPPL1_PTEN	UCEC	WithSecondM	1	9	33	178
INPPL1_PTEN	UCEC	WOSecondM	1	36	5	88
INPPL1_U2AF1	UCEC	WithSecondM	1	1	2	4
INPPL1_U2AF1	UCEC	WOSecondM	1	44	36	262
INPPL1_NFE2L2	UCEC	WithSecondM	1	2	4	16
INPPL1_NFE2L2	UCEC	WOSecondM	1	43	34	250
INPPL1_MAP3K1	UCEC	WithSecondM	1	1	6	18
INPPL1_MAP3K1	UCEC	WOSecondM	1	44	32	248
INPPL1_NRAS	UCEC	WithSecondM	1	2	2	7
INPPL1_NRAS	UCEC	WOSecondM	1	43	36	259
INPPL1_RB1	UCEC	WithSecondM	1	4	7	12
INPPL1_RB1	UCEC	WOSecondM	1	41	31	254
INPPL1_SOX17	UCEC	WithSecondM	1	1	3	16
INPPL1_SOX17	UCEC	WOSecondM	1	44	35	250
INPPL1_PIK3R2	UCEC	WithSecondM	1	1	6	9
INPPL1_PIK3R2	UCEC	WOSecondM	1	44	32	257
INPPL1_PIK3R1	UCEC	WithSecondM	1	9	15	75
INPPL1_PIK3R1	UCEC	WOSecondM	1	36	23	191
INPPL1_ATF7IP	UCEC	WithSecondM	1	1	3	14
INPPL1_ATF7IP	UCEC	WOSecondM	1	44	35	252
INPPL1_SIN3A	UCEC	WithSecondM	1	1	3	23
INPPL1_SIN3A	UCEC	WOSecondM	1	44	35	243
INPPL1_SMC1A	UCEC	WithSecondM	1	2	4	13
INPPL1_SMC1A	UCEC	WOSecondM	1	43	34	253
INPPL1_KMT2B	UCEC	WithSecondM	1	1	21	45
INPPL1_KMT2B	UCEC	WOSecondM	1	44	17	221
INPPL1_RRAS2	UCEC	WithSecondM	1	1	2	5
INPPL1_RRAS2	UCEC	WOSecondM	1	44	36	261
INPPL1_SPOP	UCEC	WithSecondM	1	5	3	20
INPPL1_SPOP	UCEC	WOSecondM	1	40	35	246
INPPL1_CHD3	UCEC	WithSecondM	1	1	10	30
INPPL1_CHD3	UCEC	WOSecondM	1	44	28	236
INPPL1_SCAF4	UCEC	WithSecondM	1	1	10	23
INPPL1_SCAF4	UCEC	WOSecondM	1	44	28	243
INPPL1_MSH6	UCEC	WithSecondM	1	1	5	12
INPPL1_MSH6	UCEC	WOSecondM	1	44	33	254
INPPL1_BCOR	UCEC	WithSecondM	1	2	10	32
INPPL1_BCOR	UCEC	WOSecondM	1	43	28	234
INPPL1_TP53	UCEC	WithSecondM	1	34	10	69
INPPL1_TP53	UCEC	WOSecondM	1	11	28	197
INPPL1_EP300	UCEC	WithSecondM	1	2	7	20
INPPL1_EP300	UCEC	WOSecondM	1	43	31	246
INPPL1_FGFR2	UCEC	WithSecondM	1	5	6	33
INPPL1_FGFR2	UCEC	WOSecondM	1	40	32	233
INPPL1_KRAS	UCEC	WithSecondM	1	4	12	53
INPPL1_KRAS	UCEC	WOSecondM	1	41	26	213
INPPL1_ZMYM2	UCEC	WithSecondM	1	1	5	19
INPPL1_ZMYM2	UCEC	WOSecondM	1	44	33	247
INPPL1_DICER1	UCEC	WithSecondM	1	2	5	13
INPPL1_DICER1	UCEC	WOSecondM	1	43	33	253
INPPL1_ARID5B	UCEC	WithSecondM	1	2	4	30
INPPL1_ARID5B	UCEC	WOSecondM	1	43	34	236
INPPL1_SOS1	UCEC	WithSecondM	1	2	3	12
INPPL1_SOS1	UCEC	WOSecondM	1	43	35	254
INPPL1_CCND1	UCEC	WithSecondM	1	1	3	22
INPPL1_CCND1	UCEC	WOSecondM	1	44	35	244
INPPL1_MAX	UCEC	WithSecondM	1	1	2	8
INPPL1_MAX	UCEC	WOSecondM	1	44	36	258
INPPL1_ARID1A	UCEC	WithSecondM	1	3	27	116
INPPL1_ARID1A	UCEC	WOSecondM	1	42	11	150
INPPL1_ERBB2	UCEC	WithSecondM	1	2	5	11
INPPL1_ERBB2	UCEC	WOSecondM	1	43	33	255
INPPL1_TAF1	UCEC	WithSecondM	1	3	6	34
INPPL1_TAF1	UCEC	WOSecondM	1	42	32	232
INPPL1_FAT1	UCEC	WithSecondM	1	3	9	30
INPPL1_FAT1	UCEC	WOSecondM	1	42	29	236
INPPL1_FOXA2	UCEC	WithSecondM	1	7	2	12
INPPL1_FOXA2	UCEC	WOSecondM	1	38	36	254
INPPL1_KMT2C	UCEC	WithSecondM	1	3	9	31
INPPL1_KMT2C	UCEC	WOSecondM	1	42	29	235
INPPL1_ARHGAP35	UCEC	WithSecondM	1	5	6	36
INPPL1_ARHGAP35	UCEC	WOSecondM	1	40	32	230
INPPL1_PBRM1	UCEC	WithSecondM	1	3	2	16
INPPL1_PBRM1	UCEC	WOSecondM	1	42	36	250
INPPL1_FBXW7	UCEC	WithSecondM	1	7	5	37
INPPL1_FBXW7	UCEC	WOSecondM	1	38	33	229
INPPL1_CTCF	UCEC	WithSecondM	1	2	10	57
INPPL1_CTCF	UCEC	WOSecondM	1	43	28	209
PTEN_PPP2R1A	UCEC	WithSecondM	4	12	9	16
PTEN_PPP2R1A	UCEC	WOSecondM	51	21	157	65
PTEN_ACVR1	UCEC	WithSecondM	4	1	10	4
PTEN_ACVR1	UCEC	WOSecondM	51	32	156	77
PTEN_ERBB3	UCEC	WithSecondM	4	1	14	4
PTEN_ERBB3	UCEC	WOSecondM	51	32	152	77
PTEN_ATM	UCEC	WithSecondM	6	3	23	6
PTEN_ATM	UCEC	WOSecondM	49	30	143	75
PTEN_ZFHX3	UCEC	WithSecondM	4	2	43	7
PTEN_ZFHX3	UCEC	WOSecondM	51	31	123	74
PTEN_PDS5B	UCEC	WithSecondM	5	1	11	1
PTEN_PDS5B	UCEC	WOSecondM	50	32	155	80
PTEN_CTNNB1	UCEC	WithSecondM	22	2	46	10
PTEN_CTNNB1	UCEC	WOSecondM	33	31	120	71
PTEN_AKT1	UCEC	WithSecondM	2	1	3	8
PTEN_AKT1	UCEC	WOSecondM	53	32	163	73
PTEN_PIK3CA	UCEC	WithSecondM	25	10	88	29
PTEN_PIK3CA	UCEC	WOSecondM	30	23	78	52
PTEN_ATR	UCEC	WithSecondM	3	1	16	3
PTEN_ATR	UCEC	WOSecondM	52	32	150	78
PTEN_CTNND1	UCEC	WithSecondM	4	1	12	4
PTEN_CTNND1	UCEC	WOSecondM	51	32	154	77
PTEN_MYCN	UCEC	WithSecondM	4	1	6	2
PTEN_MYCN	UCEC	WOSecondM	51	32	160	79
PTEN_KANSL1	UCEC	WithSecondM	2	1	23	3
PTEN_KANSL1	UCEC	WOSecondM	53	32	143	78
PTEN_CHD4	UCEC	WithSecondM	7	3	30	17
PTEN_CHD4	UCEC	WOSecondM	48	30	136	64
PTEN_INPPL1	UCEC	WithSecondM	3	3	30	3
PTEN_INPPL1	UCEC	WOSecondM	52	30	136	78
PTEN_U2AF1	UCEC	WithSecondM	1	3	4	2
PTEN_U2AF1	UCEC	WOSecondM	54	30	162	79
PTEN_NFE2L2	UCEC	WithSecondM	6	2	14	1
PTEN_NFE2L2	UCEC	WOSecondM	49	31	152	80
PTEN_MAP3K1	UCEC	WithSecondM	3	2	17	4
PTEN_MAP3K1	UCEC	WOSecondM	52	31	149	77
PTEN_NRAS	UCEC	WithSecondM	2	1	7	2
PTEN_NRAS	UCEC	WOSecondM	53	32	159	79
PTEN_RB1	UCEC	WithSecondM	2	2	16	4
PTEN_RB1	UCEC	WOSecondM	53	31	150	77
PTEN_SOX17	UCEC	WithSecondM	7	1	9	4
PTEN_SOX17	UCEC	WOSecondM	48	32	157	77
PTEN_PIK3R2	UCEC	WithSecondM	2	2	11	2
PTEN_PIK3R2	UCEC	WOSecondM	53	31	155	79
PTEN_PIK3R1	UCEC	WithSecondM	19	5	68	6
PTEN_PIK3R1	UCEC	WOSecondM	36	28	98	75
PTEN_ATF7IP	UCEC	WithSecondM	2	1	15	2
PTEN_ATF7IP	UCEC	WOSecondM	53	32	151	79
PTEN_SIN3A	UCEC	WithSecondM	6	1	13	7
PTEN_SIN3A	UCEC	WOSecondM	49	32	153	74
PTEN_SMC1A	UCEC	WithSecondM	3	2	12	4
PTEN_SMC1A	UCEC	WOSecondM	52	31	154	77
PTEN_KMT2B	UCEC	WithSecondM	4	1	57	7
PTEN_KMT2B	UCEC	WOSecondM	51	32	109	74
PTEN_RRAS2	UCEC	WithSecondM	1	2	5	2
PTEN_RRAS2	UCEC	WOSecondM	54	31	161	79
PTEN_SPOP	UCEC	WithSecondM	3	8	9	8
PTEN_SPOP	UCEC	WOSecondM	52	25	157	73
PTEN_CHD3	UCEC	WithSecondM	3	1	35	3
PTEN_CHD3	UCEC	WOSecondM	52	32	131	78
PTEN_SCAF4	UCEC	WithSecondM	6	1	24	4
PTEN_SCAF4	UCEC	WOSecondM	49	32	142	77
PTEN_MSH6	UCEC	WithSecondM	2	1	12	4
PTEN_MSH6	UCEC	WOSecondM	53	32	154	77
PTEN_BCOR	UCEC	WithSecondM	4	1	34	6
PTEN_BCOR	UCEC	WOSecondM	51	32	132	75
PTEN_TP53	UCEC	WithSecondM	10	23	26	39
PTEN_TP53	UCEC	WOSecondM	45	10	140	42
PTEN_EP300	UCEC	WithSecondM	7	3	17	4
PTEN_EP300	UCEC	WOSecondM	48	30	149	77
PTEN_FGFR2	UCEC	WithSecondM	13	2	21	6
PTEN_FGFR2	UCEC	WOSecondM	42	31	145	75
PTEN_KRAS	UCEC	WithSecondM	9	4	51	5
PTEN_KRAS	UCEC	WOSecondM	46	29	115	76
PTEN_ZMYM2	UCEC	WithSecondM	3	1	16	5
PTEN_ZMYM2	UCEC	WOSecondM	52	32	150	76
PTEN_DICER1	UCEC	WithSecondM	4	2	12	4
PTEN_DICER1	UCEC	WOSecondM	51	31	154	77
PTEN_ARID5B	UCEC	WithSecondM	7	2	24	4
PTEN_ARID5B	UCEC	WOSecondM	48	31	142	77
PTEN_SOS1	UCEC	WithSecondM	4	2	8	5
PTEN_SOS1	UCEC	WOSecondM	51	31	158	76
PTEN_CCND1	UCEC	WithSecondM	5	1	20	1
PTEN_CCND1	UCEC	WOSecondM	50	32	146	80
PTEN_MAX	UCEC	WithSecondM	2	1	7	2
PTEN_MAX	UCEC	WOSecondM	53	32	159	79
PTEN_ARID1A	UCEC	WithSecondM	21	2	104	18
PTEN_ARID1A	UCEC	WOSecondM	34	31	62	63
PTEN_ERBB2	UCEC	WithSecondM	3	2	8	5
PTEN_ERBB2	UCEC	WOSecondM	52	31	158	76
PTEN_TAF1	UCEC	WithSecondM	4	5	28	7
PTEN_TAF1	UCEC	WOSecondM	51	28	138	74
PTEN_FAT1	UCEC	WithSecondM	9	3	26	5
PTEN_FAT1	UCEC	WOSecondM	46	30	140	76
PTEN_FOXA2	UCEC	WithSecondM	2	5	7	4
PTEN_FOXA2	UCEC	WOSecondM	53	28	159	77
PTEN_KMT2C	UCEC	WithSecondM	2	1	34	3
PTEN_KMT2C	UCEC	WOSecondM	53	32	132	78
PTEN_ARHGAP35	UCEC	WithSecondM	7	6	24	6
PTEN_ARHGAP35	UCEC	WOSecondM	48	27	142	75
PTEN_PBRM1	UCEC	WithSecondM	4	1	11	4
PTEN_PBRM1	UCEC	WOSecondM	51	32	155	77
PTEN_FBXW7	UCEC	WithSecondM	3	6	21	14
PTEN_FBXW7	UCEC	WOSecondM	52	27	145	67
PTEN_CTCF	UCEC	WithSecondM	12	1	51	6
PTEN_CTCF	UCEC	WOSecondM	43	32	115	75
U2AF1_PPP2R1A	UCEC	WithSecondM	2	15	1	26
U2AF1_PPP2R1A	UCEC	WOSecondM	2	38	5	268
U2AF1_ACVR1	UCEC	WithSecondM	1	2	1	16
U2AF1_ACVR1	UCEC	WOSecondM	3	51	5	278
U2AF1_ERBB3	UCEC	WithSecondM	1	5	1	21
U2AF1_ERBB3	UCEC	WOSecondM	3	48	5	273
U2AF1_ATM	UCEC	WithSecondM	1	2	1	31
U2AF1_ATM	UCEC	WOSecondM	3	51	5	263
U2AF1_ZFHX3	UCEC	WithSecondM	1	3	1	50
U2AF1_ZFHX3	UCEC	WOSecondM	3	50	5	244
U2AF1_PDS5B	UCEC	WithSecondM	1	2	2	13
U2AF1_PDS5B	UCEC	WOSecondM	3	51	4	281
U2AF1_CTNNB1	UCEC	WithSecondM	1	1	2	74
U2AF1_CTNNB1	UCEC	WOSecondM	3	52	4	220
U2AF1_AKT1	UCEC	WithSecondM	1	1	2	11
U2AF1_AKT1	UCEC	WOSecondM	3	52	4	283
U2AF1_PIK3CA	UCEC	WithSecondM	1	20	3	137
U2AF1_PIK3CA	UCEC	WOSecondM	3	33	3	157
U2AF1_ATR	UCEC	WithSecondM	1	3	2	16
U2AF1_ATR	UCEC	WOSecondM	3	50	4	278
U2AF1_CTNND1	UCEC	WithSecondM	1	4	1	16
U2AF1_CTNND1	UCEC	WOSecondM	3	49	5	278
U2AF1_MYCN	UCEC	WithSecondM	1	3	1	9
U2AF1_MYCN	UCEC	WOSecondM	3	50	5	285
U2AF1_KANSL1	UCEC	WithSecondM	1	2	2	28
U2AF1_KANSL1	UCEC	WOSecondM	3	51	4	266
U2AF1_CHD4	UCEC	WithSecondM	1	6	2	44
U2AF1_CHD4	UCEC	WOSecondM	3	47	4	250
U2AF1_INPPL1	UCEC	WithSecondM	1	2	2	33
U2AF1_INPPL1	UCEC	WOSecondM	3	51	4	261
U2AF1_PTEN	UCEC	WithSecondM	2	10	3	210
U2AF1_PTEN	UCEC	WOSecondM	2	43	3	84
U2AF1_NFE2L2	UCEC	WithSecondM	1	2	1	21
U2AF1_NFE2L2	UCEC	WOSecondM	3	51	5	273
U2AF1_MAP3K1	UCEC	WithSecondM	1	1	1	23
U2AF1_MAP3K1	UCEC	WOSecondM	3	52	5	271
U2AF1_NRAS	UCEC	WithSecondM	1	1	1	9
U2AF1_NRAS	UCEC	WOSecondM	3	52	5	285
U2AF1_RB1	UCEC	WithSecondM	1	2	1	20
U2AF1_RB1	UCEC	WOSecondM	3	51	5	274
U2AF1_SOX17	UCEC	WithSecondM	1	2	2	16
U2AF1_SOX17	UCEC	WOSecondM	3	51	4	278
U2AF1_PIK3R2	UCEC	WithSecondM	1	1	1	12
U2AF1_PIK3R2	UCEC	WOSecondM	3	52	5	282
U2AF1_PIK3R1	UCEC	WithSecondM	1	6	2	94
U2AF1_PIK3R1	UCEC	WOSecondM	3	47	4	200
U2AF1_ATF7IP	UCEC	WithSecondM	1	1	1	16
U2AF1_ATF7IP	UCEC	WOSecondM	3	52	5	278
U2AF1_SIN3A	UCEC	WithSecondM	1	3	1	23
U2AF1_SIN3A	UCEC	WOSecondM	3	50	5	271
U2AF1_SMC1A	UCEC	WithSecondM	1	4	1	15
U2AF1_SMC1A	UCEC	WOSecondM	3	49	5	279
U2AF1_KMT2B	UCEC	WithSecondM	1	3	2	60
U2AF1_KMT2B	UCEC	WOSecondM	3	50	4	234
U2AF1_RRAS2	UCEC	WithSecondM	1	1	2	6
U2AF1_RRAS2	UCEC	WOSecondM	3	52	4	288
U2AF1_SPOP	UCEC	WithSecondM	1	7	2	16
U2AF1_SPOP	UCEC	WOSecondM	3	46	4	278
U2AF1_CHD3	UCEC	WithSecondM	1	2	1	38
U2AF1_CHD3	UCEC	WOSecondM	3	51	5	256
U2AF1_SCAF4	UCEC	WithSecondM	1	1	2	30
U2AF1_SCAF4	UCEC	WOSecondM	3	52	4	264
U2AF1_MSH6	UCEC	WithSecondM	1	3	1	14
U2AF1_MSH6	UCEC	WOSecondM	3	50	5	280
U2AF1_BCOR	UCEC	WithSecondM	1	1	2	39
U2AF1_BCOR	UCEC	WOSecondM	3	52	4	255
U2AF1_TP53	UCEC	WithSecondM	3	43	1	76
U2AF1_TP53	UCEC	WOSecondM	1	10	5	218
U2AF1_EP300	UCEC	WithSecondM	1	2	2	25
U2AF1_EP300	UCEC	WOSecondM	3	51	4	269
U2AF1_FGFR2	UCEC	WithSecondM	1	5	1	38
U2AF1_FGFR2	UCEC	WOSecondM	3	48	5	256
U2AF1_KRAS	UCEC	WithSecondM	1	2	2	63
U2AF1_KRAS	UCEC	WOSecondM	3	51	4	231
U2AF1_ZMYM2	UCEC	WithSecondM	1	2	1	21
U2AF1_ZMYM2	UCEC	WOSecondM	3	51	5	273
U2AF1_DICER1	UCEC	WithSecondM	1	2	1	18
U2AF1_DICER1	UCEC	WOSecondM	3	51	5	276
U2AF1_ARID5B	UCEC	WithSecondM	1	1	1	34
U2AF1_ARID5B	UCEC	WOSecondM	3	52	5	260
U2AF1_SOS1	UCEC	WithSecondM	1	2	1	11
U2AF1_SOS1	UCEC	WOSecondM	3	51	5	283
U2AF1_CCND1	UCEC	WithSecondM	1	2	1	23
U2AF1_CCND1	UCEC	WOSecondM	3	51	5	271
U2AF1_MAX	UCEC	WithSecondM	1	2	1	8
U2AF1_MAX	UCEC	WOSecondM	3	51	5	286
U2AF1_ARID1A	UCEC	WithSecondM	1	6	5	135
U2AF1_ARID1A	UCEC	WOSecondM	3	47	1	159
U2AF1_ERBB2	UCEC	WithSecondM	1	3	1	14
U2AF1_ERBB2	UCEC	WOSecondM	3	50	5	280
U2AF1_TAF1	UCEC	WithSecondM	2	5	1	37
U2AF1_TAF1	UCEC	WOSecondM	2	48	5	257
U2AF1_FAT1	UCEC	WithSecondM	1	3	2	38
U2AF1_FAT1	UCEC	WOSecondM	3	50	4	256
U2AF1_FOXA2	UCEC	WithSecondM	1	5	1	15
U2AF1_FOXA2	UCEC	WOSecondM	3	48	5	279
U2AF1_KMT2C	UCEC	WithSecondM	1	4	2	38
U2AF1_KMT2C	UCEC	WOSecondM	3	49	4	256
U2AF1_ARHGAP35	UCEC	WithSecondM	2	6	2	36
U2AF1_ARHGAP35	UCEC	WOSecondM	2	47	4	258
U2AF1_PBRM1	UCEC	WithSecondM	1	4	1	15
U2AF1_PBRM1	UCEC	WOSecondM	3	49	5	279
U2AF1_FBXW7	UCEC	WithSecondM	1	13	1	41
U2AF1_FBXW7	UCEC	WOSecondM	3	40	5	253
U2AF1_CTCF	UCEC	WithSecondM	1	3	1	66
U2AF1_CTCF	UCEC	WOSecondM	3	50	5	228
NFE2L2_PPP2R1A	UCEC	WithSecondM	1	22	2	29
NFE2L2_PPP2R1A	UCEC	WOSecondM	3	57	18	254
NFE2L2_ACVR1	UCEC	WithSecondM	1	3	2	16
NFE2L2_ACVR1	UCEC	WOSecondM	3	76	18	267
NFE2L2_ERBB3	UCEC	WithSecondM	1	5	2	21
NFE2L2_ERBB3	UCEC	WOSecondM	3	74	18	262
NFE2L2_ATM	UCEC	WithSecondM	1	3	5	29
NFE2L2_ATM	UCEC	WOSecondM	3	76	15	254
NFE2L2_ZFHX3	UCEC	WithSecondM	1	5	3	50
NFE2L2_ZFHX3	UCEC	WOSecondM	3	74	17	233
NFE2L2_PDS5B	UCEC	WithSecondM	2	1	5	11
NFE2L2_PDS5B	UCEC	WOSecondM	2	78	15	272
NFE2L2_CTNNB1	UCEC	WithSecondM	3	7	4	66
NFE2L2_CTNNB1	UCEC	WOSecondM	1	72	16	217
NFE2L2_AKT1	UCEC	WithSecondM	1	2	1	11
NFE2L2_AKT1	UCEC	WOSecondM	3	77	19	272
NFE2L2_PIK3CA	UCEC	WithSecondM	2	31	11	128
NFE2L2_PIK3CA	UCEC	WOSecondM	2	48	9	155
NFE2L2_ATR	UCEC	WithSecondM	1	1	4	17
NFE2L2_ATR	UCEC	WOSecondM	3	78	16	266
NFE2L2_CTNND1	UCEC	WithSecondM	1	2	5	14
NFE2L2_CTNND1	UCEC	WOSecondM	3	77	15	269
NFE2L2_MYCN	UCEC	WithSecondM	1	1	1	12
NFE2L2_MYCN	UCEC	WOSecondM	3	78	19	271
NFE2L2_KANSL1	UCEC	WithSecondM	1	3	3	26
NFE2L2_KANSL1	UCEC	WOSecondM	3	76	17	257
NFE2L2_CHD4	UCEC	WithSecondM	1	13	5	44
NFE2L2_CHD4	UCEC	WOSecondM	3	66	15	239
NFE2L2_INPPL1	UCEC	WithSecondM	1	4	4	32
NFE2L2_INPPL1	UCEC	WOSecondM	3	75	16	251
NFE2L2_PTEN	UCEC	WithSecondM	3	17	19	189
NFE2L2_PTEN	UCEC	WOSecondM	1	62	1	94
NFE2L2_U2AF1	UCEC	WithSecondM	1	4	1	4
NFE2L2_U2AF1	UCEC	WOSecondM	3	75	19	279
NFE2L2_MAP3K1	UCEC	WithSecondM	1	3	3	20
NFE2L2_MAP3K1	UCEC	WOSecondM	3	76	17	263
NFE2L2_NRAS	UCEC	WithSecondM	1	1	1	9
NFE2L2_NRAS	UCEC	WOSecondM	3	78	19	274
NFE2L2_RB1	UCEC	WithSecondM	1	2	3	19
NFE2L2_RB1	UCEC	WOSecondM	3	77	17	264
NFE2L2_SOX17	UCEC	WithSecondM	1	2	1	17
NFE2L2_SOX17	UCEC	WOSecondM	3	77	19	266
NFE2L2_PIK3R2	UCEC	WithSecondM	1	1	2	13
NFE2L2_PIK3R2	UCEC	WOSecondM	3	78	18	270
NFE2L2_PIK3R1	UCEC	WithSecondM	1	11	8	83
NFE2L2_PIK3R1	UCEC	WOSecondM	3	68	12	200
NFE2L2_ATF7IP	UCEC	WithSecondM	1	3	2	14
NFE2L2_ATF7IP	UCEC	WOSecondM	3	76	18	269
NFE2L2_SIN3A	UCEC	WithSecondM	1	3	2	23
NFE2L2_SIN3A	UCEC	WOSecondM	3	76	18	260
NFE2L2_SMC1A	UCEC	WithSecondM	1	2	2	16
NFE2L2_SMC1A	UCEC	WOSecondM	3	77	18	267
NFE2L2_KMT2B	UCEC	WithSecondM	1	2	4	62
NFE2L2_KMT2B	UCEC	WOSecondM	3	77	16	221
NFE2L2_RRAS2	UCEC	WithSecondM	1	2	2	5
NFE2L2_RRAS2	UCEC	WOSecondM	3	77	18	278
NFE2L2_SPOP	UCEC	WithSecondM	1	13	2	16
NFE2L2_SPOP	UCEC	WOSecondM	3	66	18	267
NFE2L2_CHD3	UCEC	WithSecondM	1	3	5	34
NFE2L2_CHD3	UCEC	WOSecondM	3	76	15	249
NFE2L2_SCAF4	UCEC	WithSecondM	2	4	3	26
NFE2L2_SCAF4	UCEC	WOSecondM	2	75	17	257
NFE2L2_MSH6	UCEC	WithSecondM	1	1	2	16
NFE2L2_MSH6	UCEC	WOSecondM	3	78	18	267
NFE2L2_BCOR	UCEC	WithSecondM	2	3	6	34
NFE2L2_BCOR	UCEC	WOSecondM	2	76	14	249
NFE2L2_TP53	UCEC	WithSecondM	1	59	3	78
NFE2L2_TP53	UCEC	WOSecondM	3	20	17	205
NFE2L2_EP300	UCEC	WithSecondM	1	4	2	24
NFE2L2_EP300	UCEC	WOSecondM	3	75	18	259
NFE2L2_FGFR2	UCEC	WithSecondM	2	5	4	34
NFE2L2_FGFR2	UCEC	WOSecondM	2	74	16	249
NFE2L2_KRAS	UCEC	WithSecondM	1	7	6	59
NFE2L2_KRAS	UCEC	WOSecondM	3	72	14	224
NFE2L2_ZMYM2	UCEC	WithSecondM	1	1	3	22
NFE2L2_ZMYM2	UCEC	WOSecondM	3	78	17	261
NFE2L2_DICER1	UCEC	WithSecondM	1	2	2	18
NFE2L2_DICER1	UCEC	WOSecondM	3	77	18	265
NFE2L2_ARID5B	UCEC	WithSecondM	2	4	5	26
NFE2L2_ARID5B	UCEC	WOSecondM	2	75	15	257
NFE2L2_SOS1	UCEC	WithSecondM	1	2	1	14
NFE2L2_SOS1	UCEC	WOSecondM	3	77	19	269
NFE2L2_CCND1	UCEC	WithSecondM	1	2	2	22
NFE2L2_CCND1	UCEC	WOSecondM	3	77	18	261
NFE2L2_MAX	UCEC	WithSecondM	1	1	1	9
NFE2L2_MAX	UCEC	WOSecondM	3	78	19	274
NFE2L2_ARID1A	UCEC	WithSecondM	2	12	13	125
NFE2L2_ARID1A	UCEC	WOSecondM	2	67	7	158
NFE2L2_ERBB2	UCEC	WithSecondM	1	1	1	16
NFE2L2_ERBB2	UCEC	WOSecondM	3	78	19	267
NFE2L2_TAF1	UCEC	WithSecondM	1	7	3	37
NFE2L2_TAF1	UCEC	WOSecondM	3	72	17	246
NFE2L2_FAT1	UCEC	WithSecondM	3	3	5	33
NFE2L2_FAT1	UCEC	WOSecondM	1	76	15	250
NFE2L2_FOXA2	UCEC	WithSecondM	1	6	2	15
NFE2L2_FOXA2	UCEC	WOSecondM	3	73	18	268
NFE2L2_KMT2C	UCEC	WithSecondM	1	8	5	31
NFE2L2_KMT2C	UCEC	WOSecondM	3	71	15	252
NFE2L2_ARHGAP35	UCEC	WithSecondM	1	9	2	40
NFE2L2_ARHGAP35	UCEC	WOSecondM	3	70	18	243
NFE2L2_PBRM1	UCEC	WithSecondM	1	4	2	14
NFE2L2_PBRM1	UCEC	WOSecondM	3	75	18	269
NFE2L2_FBXW7	UCEC	WithSecondM	1	13	3	38
NFE2L2_FBXW7	UCEC	WOSecondM	3	66	17	245
NFE2L2_CTCF	UCEC	WithSecondM	1	3	9	58
NFE2L2_CTCF	UCEC	WOSecondM	3	76	11	225
MAP3K1_PPP2R1A	UCEC	WithSecondM	1	7	3	21
MAP3K1_PPP2R1A	UCEC	WOSecondM	2	17	20	239
MAP3K1_ACVR1	UCEC	WithSecondM	1	1	3	17
MAP3K1_ACVR1	UCEC	WOSecondM	2	23	20	243
MAP3K1_ERBB3	UCEC	WithSecondM	1	1	3	19
MAP3K1_ERBB3	UCEC	WOSecondM	2	23	20	241
MAP3K1_ATM	UCEC	WithSecondM	1	2	5	28
MAP3K1_ATM	UCEC	WOSecondM	2	22	18	232
MAP3K1_ZFHX3	UCEC	WithSecondM	1	2	10	43
MAP3K1_ZFHX3	UCEC	WOSecondM	2	22	13	217
MAP3K1_PDS5B	UCEC	WithSecondM	1	1	2	14
MAP3K1_PDS5B	UCEC	WOSecondM	2	23	21	246
MAP3K1_CTNNB1	UCEC	WithSecondM	1	2	4	70
MAP3K1_CTNNB1	UCEC	WOSecondM	2	22	19	190
MAP3K1_AKT1	UCEC	WithSecondM	1	1	1	12
MAP3K1_AKT1	UCEC	WOSecondM	2	23	22	248
MAP3K1_PIK3CA	UCEC	WithSecondM	1	6	14	123
MAP3K1_PIK3CA	UCEC	WOSecondM	2	18	9	137
MAP3K1_ATR	UCEC	WithSecondM	1	1	3	15
MAP3K1_ATR	UCEC	WOSecondM	2	23	20	245
MAP3K1_CTNND1	UCEC	WithSecondM	1	2	6	12
MAP3K1_CTNND1	UCEC	WOSecondM	2	22	17	248
MAP3K1_MYCN	UCEC	WithSecondM	1	1	2	10
MAP3K1_MYCN	UCEC	WOSecondM	2	23	21	250
MAP3K1_KANSL1	UCEC	WithSecondM	1	1	5	25
