Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
HRAS_NF1	LUSC	WithSecondM	1	24	1	21
HRAS_NF1	LUSC	WOSecondM	6	193	2	179
HRAS_CUL3	LUSC	WithSecondM	1	12	1	7
HRAS_CUL3	LUSC	WOSecondM	6	205	2	193
HRAS_CDKN2A	LUSC	WithSecondM	1	28	1	37
HRAS_CDKN2A	LUSC	WOSecondM	6	189	2	163
HRAS_KMT2D	LUSC	WithSecondM	3	49	1	37
HRAS_KMT2D	LUSC	WOSecondM	4	168	2	163
HRAS_EP300	LUSC	WithSecondM	2	12	1	4
HRAS_EP300	LUSC	WOSecondM	5	205	2	196
HRAS_FGFR2	LUSC	WithSecondM	2	6	1	7
HRAS_FGFR2	LUSC	WOSecondM	5	211	2	193
HRAS_RASA1	LUSC	WithSecondM	2	11	1	11
HRAS_RASA1	LUSC	WOSecondM	5	206	2	189
HRAS_TP53	LUSC	WithSecondM	6	188	2	151
HRAS_TP53	LUSC	WOSecondM	1	29	1	49
HRAS_ARID1A	LUSC	WithSecondM	1	15	1	15
HRAS_ARID1A	LUSC	WOSecondM	6	202	2	185
HRAS_NOTCH1	LUSC	WithSecondM	1	18	1	15
HRAS_NOTCH1	LUSC	WOSecondM	6	199	2	185
HRAS_PTEN	LUSC	WithSecondM	1	25	1	19
HRAS_PTEN	LUSC	WOSecondM	6	192	2	181
HRAS_FAT1	LUSC	WithSecondM	1	27	2	32
HRAS_FAT1	LUSC	WOSecondM	6	190	1	168
HRAS_ARHGAP35	LUSC	WithSecondM	3	16	1	9
HRAS_ARHGAP35	LUSC	WOSecondM	4	201	2	191
HRAS_PIK3CA	LUSC	WithSecondM	2	29	1	19
HRAS_PIK3CA	LUSC	WOSecondM	5	188	2	181
HRAS_FBXW7	LUSC	WithSecondM	1	7	1	11
HRAS_FBXW7	LUSC	WOSecondM	6	210	2	189
CUL3_HLA-A	LUSC	WithSecondM	1	2	1	5
CUL3_HLA-A	LUSC	WOSecondM	6	144	12	231
CUL3_KEAP1	LUSC	WithSecondM	1	19	2	17
CUL3_KEAP1	LUSC	WOSecondM	6	127	11	219
CUL3_NFE2L2	LUSC	WithSecondM	1	33	4	24
CUL3_NFE2L2	LUSC	WOSecondM	6	113	9	212
CUL3_RB1	LUSC	WithSecondM	1	11	2	15
CUL3_RB1	LUSC	WOSecondM	6	135	11	221
CUL3_KLF5	LUSC	WithSecondM	1	2	1	8
CUL3_KLF5	LUSC	WOSecondM	6	144	12	228
CUL3_KDM6A	LUSC	WithSecondM	1	6	3	11
CUL3_KDM6A	LUSC	WOSecondM	6	140	10	225
CUL3_NF1	LUSC	WithSecondM	3	16	3	20
CUL3_NF1	LUSC	WOSecondM	4	130	10	216
CUL3_HRAS	LUSC	WithSecondM	1	2	1	5
CUL3_HRAS	LUSC	WOSecondM	6	144	12	231
CUL3_CDKN2A	LUSC	WithSecondM	2	25	1	36
CUL3_CDKN2A	LUSC	WOSecondM	5	121	12	200
CUL3_KMT2D	LUSC	WithSecondM	4	37	2	37
CUL3_KMT2D	LUSC	WOSecondM	3	109	11	199
CUL3_EP300	LUSC	WithSecondM	1	11	1	5
CUL3_EP300	LUSC	WOSecondM	6	135	12	231
CUL3_FGFR2	LUSC	WithSecondM	1	4	1	8
CUL3_FGFR2	LUSC	WOSecondM	6	142	12	228
CUL3_RASA1	LUSC	WithSecondM	1	6	1	18
