Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
EEF2_CDKN2A	PAAD	WithSecondM	1	5	1	23
EEF2_CDKN2A	PAAD	WOSecondM	2	3	3	99
EEF2_TP53	PAAD	WithSecondM	2	6	2	72
EEF2_TP53	PAAD	WOSecondM	1	2	2	50
EEF2_GNAS	PAAD	WithSecondM	1	1	2	5
EEF2_GNAS	PAAD	WOSecondM	2	7	2	117
EEF2_SMAD4	PAAD	WithSecondM	1	4	1	31
EEF2_SMAD4	PAAD	WOSecondM	2	4	3	91
EEF2_ARID1A	PAAD	WithSecondM	1	1	1	8
EEF2_ARID1A	PAAD	WOSecondM	2	7	3	114
EEF2_RNF43	PAAD	WithSecondM	1	2	1	9
EEF2_RNF43	PAAD	WOSecondM	2	6	3	113
EEF2_U2AF1	PAAD	WithSecondM	1	1	1	3
EEF2_U2AF1	PAAD	WOSecondM	2	7	3	119
EEF2_KDM6A	PAAD	WithSecondM	1	1	1	8
EEF2_KDM6A	PAAD	WOSecondM	2	7	3	114
EEF2_KRAS	PAAD	WithSecondM	2	7	3	78
EEF2_KRAS	PAAD	WOSecondM	1	1	1	44
KRAS_TGFBR2	PAAD	WithSecondM	2	1	4	2
KRAS_TGFBR2	PAAD	WOSecondM	34	3	65	44
KRAS_CDKN2A	PAAD	WithSecondM	10	1	20	3
KRAS_CDKN2A	PAAD	WOSecondM	26	3	49	43
KRAS_TP53	PAAD	WithSecondM	31	1	48	15
KRAS_TP53	PAAD	WOSecondM	5	3	21	31
KRAS_GNAS	PAAD	WithSecondM	1	1	3	4
KRAS_GNAS	PAAD	WOSecondM	35	3	66	42
KRAS_SMAD4	PAAD	WithSecondM	7	1	24	5
KRAS_SMAD4	PAAD	WOSecondM	29	3	45	41
KRAS_ARID1A	PAAD	WithSecondM	2	1	5	4
KRAS_ARID1A	PAAD	WOSecondM	34	3	64	42
KRAS_RNF43	PAAD	WithSecondM	2	1	9	1
KRAS_RNF43	PAAD	WOSecondM	34	3	60	45
KRAS_U2AF1	PAAD	WithSecondM	1	1	2	2
KRAS_U2AF1	PAAD	WOSecondM	35	3	67	44
KRAS_KDM6A	PAAD	WithSecondM	1	1	5	2
KRAS_KDM6A	PAAD	WOSecondM	35	3	64	44
KRAS_EEF2	PAAD	WithSecondM	2	1	3	1
KRAS_EEF2	PAAD	WOSecondM	34	3	66	45
