Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
ATM_STK11	LUAD	WOSecondM	6	64	7	184
ATM_MET	LUAD	WithSecondM	1	1	1	8
ATM_MET	LUAD	WOSecondM	10	79	12	207
ATM_RBM10	LUAD	WithSecondM	2	6	1	19
ATM_RBM10	LUAD	WOSecondM	9	74	12	196
ATM_BRAF	LUAD	WithSecondM	1	5	2	16
ATM_BRAF	LUAD	WOSecondM	10	75	11	199
ATM_NF1	LUAD	WithSecondM	2	4	1	11
ATM_NF1	LUAD	WOSecondM	9	76	12	204
ATM_SETD2	LUAD	WithSecondM	1	7	2	14
ATM_SETD2	LUAD	WOSecondM	10	73	11	201
ATM_SMARCA4	LUAD	WithSecondM	1	7	2	11
ATM_SMARCA4	LUAD	WOSecondM	10	73	11	204
ATM_KRAS	LUAD	WithSecondM	7	32	7	72
ATM_KRAS	LUAD	WOSecondM	4	48	6	143
EGFR_CTNNB1	LUAD	WithSecondM	1	1	1	6
EGFR_CTNNB1	LUAD	WOSecondM	2	23	6	160
EGFR_MGA	LUAD	WithSecondM	1	1	1	6
EGFR_MGA	LUAD	WOSecondM	2	23	6	160
EGFR_CDKN2A	LUAD	WithSecondM	1	2	1	5
EGFR_CDKN2A	LUAD	WOSecondM	2	22	6	161
EGFR_TP53	LUAD	WithSecondM	2	11	3	43
EGFR_TP53	LUAD	WOSecondM	1	13	4	123
EGFR_KEAP1	LUAD	WithSecondM	1	4	1	30
EGFR_KEAP1	LUAD	WOSecondM	2	20	6	136
EGFR_U2AF1	LUAD	WithSecondM	1	1	1	6
EGFR_U2AF1	LUAD	WOSecondM	2	23	6	160
EGFR_PIK3CA	LUAD	WithSecondM	1	1	1	6
EGFR_PIK3CA	LUAD	WOSecondM	2	23	6	160
EGFR_ARID1A	LUAD	WithSecondM	1	1	1	5
EGFR_ARID1A	LUAD	WOSecondM	2	23	6	161
EGFR_ATM	LUAD	WithSecondM	1	3	1	15
EGFR_ATM	LUAD	WOSecondM	2	21	6	151
EGFR_RB1	LUAD	WithSecondM	1	1	1	5
EGFR_RB1	LUAD	WOSecondM	2	23	6	161
EGFR_STK11	LUAD	WithSecondM	1	7	1	32
EGFR_STK11	LUAD	WOSecondM	2	17	6	134
EGFR_MET	LUAD	WithSecondM	1	2	1	1
EGFR_MET	LUAD	WOSecondM	2	22	6	165
EGFR_RBM10	LUAD	WithSecondM	1	2	1	14
EGFR_RBM10	LUAD	WOSecondM	2	22	6	152
EGFR_BRAF	LUAD	WithSecondM	1	2	1	18
