Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
AKT1_HRAS	PRAD	WithSecondM	1	1	1	4
AKT1_HRAS	PRAD	WOSecondM	2	15	3	344
AKT1_CTNNB1	PRAD	WithSecondM	1	1	1	8
AKT1_CTNNB1	PRAD	WOSecondM	2	15	3	340
BRAF_ZMYM3	PRAD	WithSecondM	1	4	1	4
BRAF_ZMYM3	PRAD	WOSecondM	2	79	5	301
BRAF_TP53	PRAD	WithSecondM	2	19	1	31
BRAF_TP53	PRAD	WOSecondM	1	64	5	274
BRAF_KMT2D	PRAD	WithSecondM	1	11	1	12
BRAF_KMT2D	PRAD	WOSecondM	2	72	5	293
BRAF_SPOP	PRAD	WithSecondM	1	18	4	26
BRAF_SPOP	PRAD	WOSecondM	2	65	2	279
BRAF_PIK3CA	PRAD	WithSecondM	1	5	1	3
BRAF_PIK3CA	PRAD	WOSecondM	2	78	5	302
BRAF_IDH1	PRAD	WithSecondM	1	3	1	2
BRAF_IDH1	PRAD	WOSecondM	2	80	5	303
BRAF_FOXA1	PRAD	WithSecondM	1	10	1	11
BRAF_FOXA1	PRAD	WOSecondM	2	73	5	294
BRAF_PTEN	PRAD	WithSecondM	1	5	1	11
BRAF_PTEN	PRAD	WOSecondM	2	78	5	294
BRAF_MED12	PRAD	WithSecondM	1	1	1	6
BRAF_MED12	PRAD	WOSecondM	2	82	5	299
BRAF_AKT1	PRAD	WithSecondM	1	2	1	3
BRAF_AKT1	PRAD	WOSecondM	2	81	5	302
BRAF_APC	PRAD	WithSecondM	1	3	1	6
BRAF_APC	PRAD	WOSecondM	2	80	5	299
BRAF_KDM6A	PRAD	WithSecondM	1	3	1	6
BRAF_KDM6A	PRAD	WOSecondM	2	80	5	299
BRAF_HRAS	PRAD	WithSecondM	1	2	1	4
BRAF_HRAS	PRAD	WOSecondM	2	81	5	301
BRAF_CTNNB1	PRAD	WithSecondM	1	4	1	5
BRAF_CTNNB1	PRAD	WOSecondM	2	79	5	300
APC_ZMYM3	PRAD	WithSecondM	1	2	1	6
APC_ZMYM3	PRAD	WOSecondM	1	15	3	319
APC_TP53	PRAD	WithSecondM	1	2	2	37
APC_TP53	PRAD	WOSecondM	1	15	2	288
APC_KMT2D	PRAD	WithSecondM	1	3	1	12
APC_KMT2D	PRAD	WOSecondM	1	14	3	313
APC_SPOP	PRAD	WithSecondM	1	3	1	27
APC_SPOP	PRAD	WOSecondM	1	14	3	298
APC_PIK3CA	PRAD	WithSecondM	1	3	1	4
APC_PIK3CA	PRAD	WOSecondM	1	14	3	321
APC_IDH1	PRAD	WithSecondM	1	1	1	4
APC_IDH1	PRAD	WOSecondM	1	16	3	321
APC_FOXA1	PRAD	WithSecondM	1	2	1	12
APC_FOXA1	PRAD	WOSecondM	1	15	3	313
APC_PTEN	PRAD	WithSecondM	1	1	1	14
APC_PTEN	PRAD	WOSecondM	1	16	3	311
APC_MED12	PRAD	WithSecondM	1	1	1	5
APC_MED12	PRAD	WOSecondM	1	16	3	320
APC_AKT1	PRAD	WithSecondM	1	1	1	4
APC_AKT1	PRAD	WOSecondM	1	16	3	321
APC_BRAF	PRAD	WithSecondM	1	1	1	5
APC_BRAF	PRAD	WOSecondM	1	16	3	320
APC_KDM6A	PRAD	WithSecondM	1	1	1	8
APC_KDM6A	PRAD	WOSecondM	1	16	3	317
APC_HRAS	PRAD	WithSecondM	1	1	1	4
APC_HRAS	PRAD	WOSecondM	1	16	3	321
APC_CTNNB1	PRAD	WithSecondM	1	2	1	7
APC_CTNNB1	PRAD	WOSecondM	1	15	3	318
KDM6A_ZMYM3	PRAD	WithSecondM	1	1	1	7
KDM6A_ZMYM3	PRAD	WOSecondM	1	16	8	341
KDM6A_TP53	PRAD	WithSecondM	1	4	2	44
KDM6A_TP53	PRAD	WOSecondM	1	13	7	304
KDM6A_KMT2D	PRAD	WithSecondM	1	3	1	20
KDM6A_KMT2D	PRAD	WOSecondM	1	14	8	328
KDM6A_SPOP	PRAD	WithSecondM	1	3	2	40
KDM6A_SPOP	PRAD	WOSecondM	1	14	7	308
KDM6A_PIK3CA	PRAD	WithSecondM	1	3	1	5
KDM6A_PIK3CA	PRAD	WOSecondM	1	14	8	343
KDM6A_IDH1	PRAD	WithSecondM	1	1	1	4
KDM6A_IDH1	PRAD	WOSecondM	1	16	8	344
KDM6A_FOXA1	PRAD	WithSecondM	1	2	1	18
KDM6A_FOXA1	PRAD	WOSecondM	1	15	8	330
KDM6A_PTEN	PRAD	WithSecondM	1	2	2	13
KDM6A_PTEN	PRAD	WOSecondM	1	15	7	335
KDM6A_MED12	PRAD	WithSecondM	1	1	1	6
KDM6A_MED12	PRAD	WOSecondM	1	16	8	342
KDM6A_AKT1	PRAD	WithSecondM	1	1	1	4
KDM6A_AKT1	PRAD	WOSecondM	1	16	8	344
KDM6A_BRAF	PRAD	WithSecondM	1	1	1	6
KDM6A_BRAF	PRAD	WOSecondM	1	16	8	342
KDM6A_APC	PRAD	WithSecondM	1	2	1	6
KDM6A_APC	PRAD	WOSecondM	1	15	8	342
KDM6A_HRAS	PRAD	WithSecondM	1	1	1	5
KDM6A_HRAS	PRAD	WOSecondM	1	16	8	343
KDM6A_CTNNB1	PRAD	WithSecondM	1	2	2	6
KDM6A_CTNNB1	PRAD	WOSecondM	1	15	7	342
HRAS_ZMYM3	PRAD	WithSecondM	1	3	1	5
HRAS_ZMYM3	PRAD	WOSecondM	2	24	4	345
HRAS_TP53	PRAD	WithSecondM	1	9	1	41
HRAS_TP53	PRAD	WOSecondM	2	18	4	309
HRAS_KMT2D	PRAD	WithSecondM	1	6	1	16
HRAS_KMT2D	PRAD	WOSecondM	2	21	4	334
HRAS_SPOP	PRAD	WithSecondM	1	6	1	40
HRAS_SPOP	PRAD	WOSecondM	2	21	4	310
HRAS_PIK3CA	PRAD	WithSecondM	1	1	1	6
HRAS_PIK3CA	PRAD	WOSecondM	2	26	4	344
HRAS_IDH1	PRAD	WithSecondM	1	2	1	3
HRAS_IDH1	PRAD	WOSecondM	2	25	4	347
HRAS_FOXA1	PRAD	WithSecondM	1	3	1	14
HRAS_FOXA1	PRAD	WOSecondM	2	24	4	336
HRAS_PTEN	PRAD	WithSecondM	1	2	1	14
HRAS_PTEN	PRAD	WOSecondM	2	25	4	336
HRAS_MED12	PRAD	WithSecondM	1	1	1	6
HRAS_MED12	PRAD	WOSecondM	2	26	4	344
HRAS_AKT1	PRAD	WithSecondM	1	1	1	4
HRAS_AKT1	PRAD	WOSecondM	2	26	4	346
HRAS_BRAF	PRAD	WithSecondM	1	1	1	6
HRAS_BRAF	PRAD	WOSecondM	2	26	4	344
HRAS_APC	PRAD	WithSecondM	1	2	1	6
HRAS_APC	PRAD	WOSecondM	2	25	4	344
HRAS_KDM6A	PRAD	WithSecondM	1	2	1	7
HRAS_KDM6A	PRAD	WOSecondM	2	25	4	343
HRAS_CTNNB1	PRAD	WithSecondM	1	1	1	8
HRAS_CTNNB1	PRAD	WOSecondM	2	26	4	342
CTNNB1_ZMYM3	PRAD	WithSecondM	1	3	1	5
CTNNB1_ZMYM3	PRAD	WOSecondM	2	34	7	342
CTNNB1_TP53	PRAD	WithSecondM	1	12	3	38
CTNNB1_TP53	PRAD	WOSecondM	2	25	5	309
CTNNB1_KMT2D	PRAD	WithSecondM	1	5	1	17
CTNNB1_KMT2D	PRAD	WOSecondM	2	32	7	330
CTNNB1_SPOP	PRAD	WithSecondM	2	6	1	40
CTNNB1_SPOP	PRAD	WOSecondM	1	31	7	307
CTNNB1_PIK3CA	PRAD	WithSecondM	2	1	2	5
CTNNB1_PIK3CA	PRAD	WOSecondM	1	36	6	342
CTNNB1_IDH1	PRAD	WithSecondM	1	1	2	2
CTNNB1_IDH1	PRAD	WOSecondM	2	36	6	345
CTNNB1_FOXA1	PRAD	WithSecondM	1	6	3	13
CTNNB1_FOXA1	PRAD	WOSecondM	2	31	5	334
CTNNB1_PTEN	PRAD	WithSecondM	1	4	2	11
CTNNB1_PTEN	PRAD	WOSecondM	2	33	6	336
CTNNB1_MED12	PRAD	WithSecondM	1	1	1	6
CTNNB1_MED12	PRAD	WOSecondM	2	36	7	341
CTNNB1_AKT1	PRAD	WithSecondM	1	2	1	3
CTNNB1_AKT1	PRAD	WOSecondM	2	35	7	344
CTNNB1_BRAF	PRAD	WithSecondM	1	1	1	6
CTNNB1_BRAF	PRAD	WOSecondM	2	36	7	341
CTNNB1_APC	PRAD	WithSecondM	1	2	1	7
CTNNB1_APC	PRAD	WOSecondM	2	35	7	340
CTNNB1_KDM6A	PRAD	WithSecondM	1	2	2	6
CTNNB1_KDM6A	PRAD	WOSecondM	2	35	6	341
CTNNB1_HRAS	PRAD	WithSecondM	1	2	1	4
CTNNB1_HRAS	PRAD	WOSecondM	2	35	7	343
