Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
PIK3R1_CBFB	BRCA	WOSecondM	6	135	9	464
PIK3R1_NF1	BRCA	WithSecondM	1	2	1	14
PIK3R1_NF1	BRCA	WOSecondM	6	135	10	455
PIK3R1_CDH1	BRCA	WithSecondM	1	19	2	69
PIK3R1_CDH1	BRCA	WOSecondM	6	118	9	400
PIK3R1_FBXW7	BRCA	WithSecondM	1	3	1	1
PIK3R1_FBXW7	BRCA	WOSecondM	6	134	10	468
PIK3R1_KMT2C	BRCA	WithSecondM	1	11	1	33
PIK3R1_KMT2C	BRCA	WOSecondM	6	126	10	436
PIK3R1_GATA3	BRCA	WithSecondM	1	17	3	62
PIK3R1_GATA3	BRCA	WOSecondM	6	120	8	407
PIK3R1_KRAS	BRCA	WithSecondM	1	1	1	5
PIK3R1_KRAS	BRCA	WOSecondM	6	136	10	464
PIK3R1_TP53	BRCA	WithSecondM	2	22	5	80
PIK3R1_TP53	BRCA	WOSecondM	5	115	6	389
PIK3R1_TBX3	BRCA	WithSecondM	1	4	1	13
PIK3R1_TBX3	BRCA	WOSecondM	6	133	10	456
PIK3R1_ERBB2	BRCA	WithSecondM	1	5	2	7
PIK3R1_ERBB2	BRCA	WOSecondM	6	132	9	462
PIK3R1_ARID1A	BRCA	WithSecondM	1	4	1	13
PIK3R1_ARID1A	BRCA	WOSecondM	6	133	10	456
PIK3R1_CASP8	BRCA	WithSecondM	1	3	1	6
PIK3R1_CASP8	BRCA	WOSecondM	6	134	10	463
PIK3R1_FOXA1	BRCA	WithSecondM	1	4	2	16
PIK3R1_FOXA1	BRCA	WOSecondM	6	133	9	453
PIK3R1_PTEN	BRCA	WithSecondM	1	7	2	24
PIK3R1_PTEN	BRCA	WOSecondM	6	130	9	445
PIK3R1_RUNX1	BRCA	WithSecondM	1	6	1	20
PIK3R1_RUNX1	BRCA	WOSecondM	6	131	10	449
PIK3R1_CTCF	BRCA	WithSecondM	1	4	1	9
PIK3R1_CTCF	BRCA	WOSecondM	6	133	10	460
GATA3_BRCA1	BRCA	WithSecondM	2	8	2	5
GATA3_BRCA1	BRCA	WOSecondM	14	201	66	451
GATA3_CDKN1B	BRCA	WithSecondM	1	1	1	5
GATA3_CDKN1B	BRCA	WOSecondM	15	208	67	451
GATA3_SF3B1	BRCA	WithSecondM	1	1	2	11
GATA3_SF3B1	BRCA	WOSecondM	15	208	66	445
GATA3_AKT1	BRCA	WithSecondM	2	3	9	12
GATA3_AKT1	BRCA	WOSecondM	14	206	59	444
GATA3_MAP2K4	BRCA	WithSecondM	1	2	5	20
GATA3_MAP2K4	BRCA	WOSecondM	15	207	63	436
GATA3_NCOR1	BRCA	WithSecondM	2	6	7	9
GATA3_NCOR1	BRCA	WOSecondM	14	203	61	447
GATA3_GPS2	BRCA	WithSecondM	1	2	1	8
GATA3_GPS2	BRCA	WOSecondM	15	207	67	448
GATA3_CHD4	BRCA	WithSecondM	1	1	2	11
GATA3_CHD4	BRCA	WOSecondM	15	208	66	445
GATA3_PIK3CA	BRCA	WithSecondM	4	36	18	173
GATA3_PIK3CA	BRCA	WOSecondM	12	173	50	283
GATA3_MAP3K1	BRCA	WithSecondM	2	4	4	45
GATA3_MAP3K1	BRCA	WOSecondM	14	205	64	411
GATA3_RB1	BRCA	WithSecondM	1	6	1	9
GATA3_RB1	BRCA	WOSecondM	15	203	67	447
GATA3_CBFB	BRCA	WithSecondM	1	1	4	4
GATA3_CBFB	BRCA	WOSecondM	15	208	64	452
GATA3_NF1	BRCA	WithSecondM	1	4	3	12
GATA3_NF1	BRCA	WOSecondM	15	205	65	444
GATA3_CDH1	BRCA	WithSecondM	1	9	5	71
GATA3_CDH1	BRCA	WOSecondM	15	200	63	385
GATA3_FBXW7	BRCA	WithSecondM	1	6	1	3
GATA3_FBXW7	BRCA	WOSecondM	15	203	67	453
GATA3_KMT2C	BRCA	WithSecondM	1	8	10	28
GATA3_KMT2C	BRCA	WOSecondM	15	201	58	428
GATA3_PIK3R1	BRCA	WithSecondM	1	4	3	12
GATA3_PIK3R1	BRCA	WOSecondM	15	205	65	444
GATA3_KRAS	BRCA	WithSecondM	1	2	1	5
GATA3_KRAS	BRCA	WOSecondM	15	207	67	451
GATA3_TP53	BRCA	WithSecondM	4	130	4	91
GATA3_TP53	BRCA	WOSecondM	12	79	64	365
GATA3_TBX3	BRCA	WithSecondM	1	4	5	10
GATA3_TBX3	BRCA	WOSecondM	15	205	63	446
GATA3_ERBB2	BRCA	WithSecondM	1	2	1	11
GATA3_ERBB2	BRCA	WOSecondM	15	207	67	445
GATA3_ARID1A	BRCA	WithSecondM	2	5	3	12
GATA3_ARID1A	BRCA	WOSecondM	14	204	65	444
GATA3_CASP8	BRCA	WithSecondM	1	3	3	4
GATA3_CASP8	BRCA	WOSecondM	15	206	65	452
GATA3_FOXA1	BRCA	WithSecondM	1	1	1	19
GATA3_FOXA1	BRCA	WOSecondM	15	208	67	437
GATA3_PTEN	BRCA	WithSecondM	2	10	1	23
GATA3_PTEN	BRCA	WOSecondM	14	199	67	433
GATA3_RUNX1	BRCA	WithSecondM	1	9	4	12
GATA3_RUNX1	BRCA	WOSecondM	15	200	64	444
GATA3_CTCF	BRCA	WithSecondM	1	1	3	10
GATA3_CTCF	BRCA	WOSecondM	15	208	65	446
KRAS_BRCA1	BRCA	WithSecondM	1	7	1	6
KRAS_BRCA1	BRCA	WOSecondM	2	193	5	542
KRAS_CDKN1B	BRCA	WithSecondM	1	2	1	6
KRAS_CDKN1B	BRCA	WOSecondM	2	198	5	542
KRAS_SF3B1	BRCA	WithSecondM	1	6	1	10
KRAS_SF3B1	BRCA	WOSecondM	2	194	5	538
KRAS_AKT1	BRCA	WithSecondM	1	5	1	18
KRAS_AKT1	BRCA	WOSecondM	2	195	5	530
KRAS_MAP2K4	BRCA	WithSecondM	1	4	1	22
KRAS_MAP2K4	BRCA	WOSecondM	2	196	5	526
KRAS_NCOR1	BRCA	WithSecondM	1	5	1	15
KRAS_NCOR1	BRCA	WOSecondM	2	195	5	533
KRAS_GPS2	BRCA	WithSecondM	1	1	1	9
KRAS_GPS2	BRCA	WOSecondM	2	199	5	539
KRAS_CHD4	BRCA	WithSecondM	1	2	2	10
KRAS_CHD4	BRCA	WOSecondM	2	198	4	538
KRAS_PIK3CA	BRCA	WithSecondM	2	45	5	192
KRAS_PIK3CA	BRCA	WOSecondM	1	155	1	356
KRAS_MAP3K1	BRCA	WithSecondM	1	6	1	46
KRAS_MAP3K1	BRCA	WOSecondM	2	194	5	502
KRAS_RB1	BRCA	WithSecondM	1	7	1	7
KRAS_RB1	BRCA	WOSecondM	2	193	5	541
KRAS_CBFB	BRCA	WithSecondM	1	1	1	7
KRAS_CBFB	BRCA	WOSecondM	2	199	5	541
KRAS_NF1	BRCA	WithSecondM	1	3	1	15
KRAS_NF1	BRCA	WOSecondM	2	197	5	533
KRAS_CDH1	BRCA	WithSecondM	1	13	2	72
KRAS_CDH1	BRCA	WOSecondM	2	187	4	476
KRAS_FBXW7	BRCA	WithSecondM	1	5	1	4
KRAS_FBXW7	BRCA	WOSecondM	2	195	5	544
KRAS_KMT2C	BRCA	WithSecondM	1	12	1	35
KRAS_KMT2C	BRCA	WOSecondM	2	188	5	513
KRAS_PIK3R1	BRCA	WithSecondM	1	5	1	12
KRAS_PIK3R1	BRCA	WOSecondM	2	195	5	536
KRAS_GATA3	BRCA	WithSecondM	1	11	1	66
KRAS_GATA3	BRCA	WOSecondM	2	189	5	482
KRAS_TP53	BRCA	WithSecondM	2	89	2	125
KRAS_TP53	BRCA	WOSecondM	1	111	4	423
KRAS_TBX3	BRCA	WithSecondM	2	4	1	13
KRAS_TBX3	BRCA	WOSecondM	1	196	5	535
KRAS_ERBB2	BRCA	WithSecondM	1	2	1	11
KRAS_ERBB2	BRCA	WOSecondM	2	198	5	537
KRAS_ARID1A	BRCA	WithSecondM	1	4	1	15
KRAS_ARID1A	BRCA	WOSecondM	2	196	5	533
KRAS_CASP8	BRCA	WithSecondM	1	3	1	7
KRAS_CASP8	BRCA	WOSecondM	2	197	5	541
KRAS_FOXA1	BRCA	WithSecondM	1	1	1	21
KRAS_FOXA1	BRCA	WOSecondM	2	199	5	527
KRAS_PTEN	BRCA	WithSecondM	1	8	1	27
KRAS_PTEN	BRCA	WOSecondM	2	192	5	521
KRAS_RUNX1	BRCA	WithSecondM	1	6	1	20
KRAS_RUNX1	BRCA	WOSecondM	2	194	5	528
KRAS_CTCF	BRCA	WithSecondM	1	1	1	12
KRAS_CTCF	BRCA	WOSecondM	2	199	5	536
TP53_BRCA1	BRCA	WithSecondM	1	1	1	4
TP53_BRCA1	BRCA	WOSecondM	22	26	40	249
TP53_CDKN1B	BRCA	WithSecondM	1	1	1	2
TP53_CDKN1B	BRCA	WOSecondM	22	26	40	251
TP53_SF3B1	BRCA	WithSecondM	1	1	1	6
TP53_SF3B1	BRCA	WOSecondM	22	26	40	247
TP53_AKT1	BRCA	WithSecondM	1	2	1	14
TP53_AKT1	BRCA	WOSecondM	22	25	40	239
TP53_MAP2K4	BRCA	WithSecondM	1	1	1	4
TP53_MAP2K4	BRCA	WOSecondM	22	26	40	249
TP53_NCOR1	BRCA	WithSecondM	2	1	1	8
TP53_NCOR1	BRCA	WOSecondM	21	26	40	245
TP53_GPS2	BRCA	WithSecondM	1	1	1	2
TP53_GPS2	BRCA	WOSecondM	22	26	40	251
TP53_CHD4	BRCA	WithSecondM	1	2	1	5
TP53_CHD4	BRCA	WOSecondM	22	25	40	248
TP53_PIK3CA	BRCA	WithSecondM	7	4	3	98
TP53_PIK3CA	BRCA	WOSecondM	16	23	38	155
TP53_MAP3K1	BRCA	WithSecondM	2	3	1	41
TP53_MAP3K1	BRCA	WOSecondM	21	24	40	212
TP53_RB1	BRCA	WithSecondM	2	1	3	3
TP53_RB1	BRCA	WOSecondM	21	26	38	250
TP53_CBFB	BRCA	WithSecondM	1	1	1	3
TP53_CBFB	BRCA	WOSecondM	22	26	40	250
TP53_NF1	BRCA	WithSecondM	2	2	1	2
TP53_NF1	BRCA	WOSecondM	21	25	40	251
TP53_CDH1	BRCA	WithSecondM	1	3	1	41
TP53_CDH1	BRCA	WOSecondM	22	24	40	212
TP53_FBXW7	BRCA	WithSecondM	2	1	2	3
TP53_FBXW7	BRCA	WOSecondM	21	26	39	250
TP53_KMT2C	BRCA	WithSecondM	1	3	2	22
TP53_KMT2C	BRCA	WOSecondM	22	24	39	231
TP53_PIK3R1	BRCA	WithSecondM	1	2	3	5
TP53_PIK3R1	BRCA	WOSecondM	22	25	38	248
TP53_GATA3	BRCA	WithSecondM	1	4	2	39
TP53_GATA3	BRCA	WOSecondM	22	23	39	214
TP53_KRAS	BRCA	WithSecondM	1	1	1	4
TP53_KRAS	BRCA	WOSecondM	22	26	40	249
TP53_TBX3	BRCA	WithSecondM	1	1	1	9
TP53_TBX3	BRCA	WOSecondM	22	26	40	244
TP53_ERBB2	BRCA	WithSecondM	1	1	1	6
TP53_ERBB2	BRCA	WOSecondM	22	26	40	247
TP53_ARID1A	BRCA	WithSecondM	1	1	2	4
TP53_ARID1A	BRCA	WOSecondM	22	26	39	249
TP53_CASP8	BRCA	WithSecondM	2	1	1	6
TP53_CASP8	BRCA	WOSecondM	21	26	40	247
TP53_FOXA1	BRCA	WithSecondM	1	2	1	12
TP53_FOXA1	BRCA	WOSecondM	22	25	40	241
TP53_PTEN	BRCA	WithSecondM	3	1	2	12
TP53_PTEN	BRCA	WOSecondM	20	26	39	241
TP53_RUNX1	BRCA	WithSecondM	1	1	3	9
TP53_RUNX1	BRCA	WOSecondM	22	26	38	244
TP53_CTCF	BRCA	WithSecondM	1	2	1	6
TP53_CTCF	BRCA	WOSecondM	22	25	40	247
TBX3_BRCA1	BRCA	WithSecondM	1	4	1	7
TBX3_BRCA1	BRCA	WOSecondM	4	118	12	525
TBX3_CDKN1B	BRCA	WithSecondM	1	2	2	5
TBX3_CDKN1B	BRCA	WOSecondM	4	120	11	527
TBX3_SF3B1	BRCA	WithSecondM	1	4	1	10
TBX3_SF3B1	BRCA	WOSecondM	4	118	12	522
TBX3_AKT1	BRCA	WithSecondM	1	4	2	18
TBX3_AKT1	BRCA	WOSecondM	4	118	11	514
TBX3_MAP2K4	BRCA	WithSecondM	1	2	2	19
TBX3_MAP2K4	BRCA	WOSecondM	4	120	11	513
TBX3_NCOR1	BRCA	WithSecondM	1	6	1	14
TBX3_NCOR1	BRCA	WOSecondM	4	116	12	518
TBX3_GPS2	BRCA	WithSecondM	1	1	1	9
TBX3_GPS2	BRCA	WOSecondM	4	121	12	523
TBX3_CHD4	BRCA	WithSecondM	1	2	3	8
TBX3_CHD4	BRCA	WOSecondM	4	120	10	524
TBX3_PIK3CA	BRCA	WithSecondM	2	29	6	187
TBX3_PIK3CA	BRCA	WOSecondM	3	93	7	345
TBX3_MAP3K1	BRCA	WithSecondM	1	6	1	45
TBX3_MAP3K1	BRCA	WOSecondM	4	116	12	487
TBX3_RB1	BRCA	WithSecondM	1	2	1	9
TBX3_RB1	BRCA	WOSecondM	4	120	12	523
TBX3_CBFB	BRCA	WithSecondM	1	1	2	6
TBX3_CBFB	BRCA	WOSecondM	4	121	11	526
TBX3_NF1	BRCA	WithSecondM	1	2	1	15
TBX3_NF1	BRCA	WOSecondM	4	120	12	517
TBX3_CDH1	BRCA	WithSecondM	2	12	6	60
TBX3_CDH1	BRCA	WOSecondM	3	110	7	472
TBX3_FBXW7	BRCA	WithSecondM	1	1	1	5
TBX3_FBXW7	BRCA	WOSecondM	4	121	12	527
TBX3_KMT2C	BRCA	WithSecondM	1	7	1	35
TBX3_KMT2C	BRCA	WOSecondM	4	115	12	497
TBX3_PIK3R1	BRCA	WithSecondM	1	6	1	10
TBX3_PIK3R1	BRCA	WOSecondM	4	116	12	522
TBX3_GATA3	BRCA	WithSecondM	2	18	4	54
TBX3_GATA3	BRCA	WOSecondM	3	104	9	478
TBX3_KRAS	BRCA	WithSecondM	1	1	1	5
TBX3_KRAS	BRCA	WOSecondM	4	121	12	527
TBX3_TP53	BRCA	WithSecondM	1	32	1	143
TBX3_TP53	BRCA	WOSecondM	4	90	12	389
TBX3_ERBB2	BRCA	WithSecondM	1	1	1	11
TBX3_ERBB2	BRCA	WOSecondM	4	121	12	521
TBX3_ARID1A	BRCA	WithSecondM	1	3	1	15
TBX3_ARID1A	BRCA	WOSecondM	4	119	12	517
TBX3_CASP8	BRCA	WithSecondM	1	3	1	7
TBX3_CASP8	BRCA	WOSecondM	4	119	12	525
TBX3_FOXA1	BRCA	WithSecondM	1	1	1	21
TBX3_FOXA1	BRCA	WOSecondM	4	121	12	511
TBX3_PTEN	BRCA	WithSecondM	1	6	1	27
TBX3_PTEN	BRCA	WOSecondM	4	116	12	505
TBX3_RUNX1	BRCA	WithSecondM	1	3	1	23
TBX3_RUNX1	BRCA	WOSecondM	4	119	12	509
TBX3_CTCF	BRCA	WithSecondM	1	1	2	11
TBX3_CTCF	BRCA	WOSecondM	4	121	11	521
ERBB2_BRCA1	BRCA	WithSecondM	1	6	1	4
ERBB2_BRCA1	BRCA	WOSecondM	7	239	7	384
ERBB2_CDKN1B	BRCA	WithSecondM	1	3	1	3
ERBB2_CDKN1B	BRCA	WOSecondM	7	242	7	385
ERBB2_SF3B1	BRCA	WithSecondM	1	3	1	9
ERBB2_SF3B1	BRCA	WOSecondM	7	242	7	379
ERBB2_AKT1	BRCA	WithSecondM	1	2	1	17
ERBB2_AKT1	BRCA	WOSecondM	7	243	7	371
ERBB2_MAP2K4	BRCA	WithSecondM	1	8	1	14
ERBB2_MAP2K4	BRCA	WOSecondM	7	237	7	374
ERBB2_NCOR1	BRCA	WithSecondM	1	6	1	13
ERBB2_NCOR1	BRCA	WOSecondM	7	239	7	375
ERBB2_GPS2	BRCA	WithSecondM	1	2	1	7
ERBB2_GPS2	BRCA	WOSecondM	7	243	7	381
ERBB2_CHD4	BRCA	WithSecondM	1	5	1	6
ERBB2_CHD4	BRCA	WOSecondM	7	240	7	382
ERBB2_PIK3CA	BRCA	WithSecondM	3	58	3	144
ERBB2_PIK3CA	BRCA	WOSecondM	5	187	5	244
ERBB2_MAP3K1	BRCA	WithSecondM	2	7	1	42
ERBB2_MAP3K1	BRCA	WOSecondM	6	238	7	346
ERBB2_RB1	BRCA	WithSecondM	2	9	1	6
ERBB2_RB1	BRCA	WOSecondM	6	236	7	382
ERBB2_CBFB	BRCA	WithSecondM	1	5	1	3
ERBB2_CBFB	BRCA	WOSecondM	7	240	7	385
ERBB2_NF1	BRCA	WithSecondM	1	3	1	4
ERBB2_NF1	BRCA	WOSecondM	7	242	7	384
ERBB2_CDH1	BRCA	WithSecondM	3	12	6	55
ERBB2_CDH1	BRCA	WOSecondM	5	233	2	333
ERBB2_FBXW7	BRCA	WithSecondM	1	2	1	4
ERBB2_FBXW7	BRCA	WOSecondM	7	243	7	384
ERBB2_KMT2C	BRCA	WithSecondM	1	9	2	28
ERBB2_KMT2C	BRCA	WOSecondM	7	236	6	360
ERBB2_PIK3R1	BRCA	WithSecondM	2	5	1	10
ERBB2_PIK3R1	BRCA	WOSecondM	6	240	7	378
ERBB2_GATA3	BRCA	WithSecondM	1	21	1	42
ERBB2_GATA3	BRCA	WOSecondM	7	224	7	346
ERBB2_KRAS	BRCA	WithSecondM	1	1	1	5
ERBB2_KRAS	BRCA	WOSecondM	7	244	7	383
ERBB2_TP53	BRCA	WithSecondM	3	88	2	59
ERBB2_TP53	BRCA	WOSecondM	5	157	6	329
ERBB2_TBX3	BRCA	WithSecondM	1	6	1	10
ERBB2_TBX3	BRCA	WOSecondM	7	239	7	378
ERBB2_ARID1A	BRCA	WithSecondM	1	7	1	9
ERBB2_ARID1A	BRCA	WOSecondM	7	238	7	379
ERBB2_CASP8	BRCA	WithSecondM	1	2	2	6
ERBB2_CASP8	BRCA	WOSecondM	7	243	6	382
ERBB2_FOXA1	BRCA	WithSecondM	2	5	1	16
ERBB2_FOXA1	BRCA	WOSecondM	6	240	7	372
ERBB2_PTEN	BRCA	WithSecondM	1	7	1	21
ERBB2_PTEN	BRCA	WOSecondM	7	238	7	367
ERBB2_RUNX1	BRCA	WithSecondM	2	6	3	11
ERBB2_RUNX1	BRCA	WOSecondM	6	239	5	377
ERBB2_CTCF	BRCA	WithSecondM	1	4	1	7
ERBB2_CTCF	BRCA	WOSecondM	7	241	7	381
ARID1A_BRCA1	BRCA	WithSecondM	1	1	1	8
ARID1A_BRCA1	BRCA	WOSecondM	1	55	12	442
ARID1A_CDKN1B	BRCA	WithSecondM	1	1	1	5
ARID1A_CDKN1B	BRCA	WOSecondM	1	55	12	445
ARID1A_SF3B1	BRCA	WithSecondM	1	2	1	11
ARID1A_SF3B1	BRCA	WOSecondM	1	54	12	439
ARID1A_AKT1	BRCA	WithSecondM	1	1	1	20
ARID1A_AKT1	BRCA	WOSecondM	1	55	12	430
ARID1A_MAP2K4	BRCA	WithSecondM	1	3	2	19
ARID1A_MAP2K4	BRCA	WOSecondM	1	53	11	431
ARID1A_NCOR1	BRCA	WithSecondM	1	2	2	14
ARID1A_NCOR1	BRCA	WOSecondM	1	54	11	436
ARID1A_GPS2	BRCA	WithSecondM	1	2	2	7
ARID1A_GPS2	BRCA	WOSecondM	1	54	11	443
ARID1A_CHD4	BRCA	WithSecondM	1	2	1	11
ARID1A_CHD4	BRCA	WOSecondM	1	54	12	439
ARID1A_PIK3CA	BRCA	WithSecondM	1	10	5	144
ARID1A_PIK3CA	BRCA	WOSecondM	1	46	8	306
ARID1A_MAP3K1	BRCA	WithSecondM	1	3	1	42
ARID1A_MAP3K1	BRCA	WOSecondM	1	53	12	408
ARID1A_RB1	BRCA	WithSecondM	1	5	1	9
ARID1A_RB1	BRCA	WOSecondM	1	51	12	441
ARID1A_CBFB	BRCA	WithSecondM	1	2	1	5
ARID1A_CBFB	BRCA	WOSecondM	1	54	12	445
ARID1A_NF1	BRCA	WithSecondM	1	3	2	8
ARID1A_NF1	BRCA	WOSecondM	1	53	11	442
ARID1A_CDH1	BRCA	WithSecondM	1	3	4	49
ARID1A_CDH1	BRCA	WOSecondM	1	53	9	401
ARID1A_FBXW7	BRCA	WithSecondM	1	2	1	5
ARID1A_FBXW7	BRCA	WOSecondM	1	54	12	445
ARID1A_KMT2C	BRCA	WithSecondM	1	4	1	27
ARID1A_KMT2C	BRCA	WOSecondM	1	52	12	423
ARID1A_PIK3R1	BRCA	WithSecondM	1	2	1	7
ARID1A_PIK3R1	BRCA	WOSecondM	1	54	12	443
ARID1A_GATA3	BRCA	WithSecondM	1	3	1	54
ARID1A_GATA3	BRCA	WOSecondM	1	53	12	396
ARID1A_KRAS	BRCA	WithSecondM	1	1	1	6
ARID1A_KRAS	BRCA	WOSecondM	1	55	12	444
ARID1A_TP53	BRCA	WithSecondM	1	36	2	118
ARID1A_TP53	BRCA	WOSecondM	1	20	11	332
ARID1A_TBX3	BRCA	WithSecondM	1	1	1	13
ARID1A_TBX3	BRCA	WOSecondM	1	55	12	437
ARID1A_ERBB2	BRCA	WithSecondM	1	1	1	7
ARID1A_ERBB2	BRCA	WOSecondM	1	55	12	443
ARID1A_CASP8	BRCA	WithSecondM	1	1	1	4
ARID1A_CASP8	BRCA	WOSecondM	1	55	12	446
ARID1A_FOXA1	BRCA	WithSecondM	1	1	1	13
ARID1A_FOXA1	BRCA	WOSecondM	1	55	12	437
ARID1A_PTEN	BRCA	WithSecondM	1	4	2	20
ARID1A_PTEN	BRCA	WOSecondM	1	52	11	430
ARID1A_RUNX1	BRCA	WithSecondM	1	2	1	14
ARID1A_RUNX1	BRCA	WOSecondM	1	54	12	436
ARID1A_CTCF	BRCA	WithSecondM	1	1	2	9
ARID1A_CTCF	BRCA	WOSecondM	1	55	11	441
CASP8_BRCA1	BRCA	WithSecondM	1	4	1	9
CASP8_BRCA1	BRCA	WOSecondM	4	75	7	575
CASP8_CDKN1B	BRCA	WithSecondM	1	1	2	5
CASP8_CDKN1B	BRCA	WOSecondM	4	78	6	579
CASP8_SF3B1	BRCA	WithSecondM	1	2	1	13
CASP8_SF3B1	BRCA	WOSecondM	4	77	7	571
CASP8_AKT1	BRCA	WithSecondM	2	3	2	19
CASP8_AKT1	BRCA	WOSecondM	3	76	6	565
CASP8_MAP2K4	BRCA	WithSecondM	1	3	1	19
CASP8_MAP2K4	BRCA	WOSecondM	4	76	7	565
CASP8_NCOR1	BRCA	WithSecondM	1	2	2	16
CASP8_NCOR1	BRCA	WOSecondM	4	77	6	568
CASP8_GPS2	BRCA	WithSecondM	1	2	1	8
CASP8_GPS2	BRCA	WOSecondM	4	77	7	576
CASP8_CHD4	BRCA	WithSecondM	1	2	1	10
CASP8_CHD4	BRCA	WOSecondM	4	77	7	574
CASP8_PIK3CA	BRCA	WithSecondM	2	15	5	188
CASP8_PIK3CA	BRCA	WOSecondM	3	64	3	396
CASP8_MAP3K1	BRCA	WithSecondM	1	1	1	42
CASP8_MAP3K1	BRCA	WOSecondM	4	78	7	542
CASP8_RB1	BRCA	WithSecondM	1	3	1	11
CASP8_RB1	BRCA	WOSecondM	4	76	7	573
CASP8_CBFB	BRCA	WithSecondM	1	1	2	6
CASP8_CBFB	BRCA	WOSecondM	4	78	6	578
CASP8_NF1	BRCA	WithSecondM	1	3	1	15
CASP8_NF1	BRCA	WOSecondM	4	76	7	569
CASP8_CDH1	BRCA	WithSecondM	2	5	2	73
CASP8_CDH1	BRCA	WOSecondM	3	74	6	511
CASP8_FBXW7	BRCA	WithSecondM	1	3	1	5
CASP8_FBXW7	BRCA	WOSecondM	4	76	7	579
CASP8_KMT2C	BRCA	WithSecondM	2	2	1	39
CASP8_KMT2C	BRCA	WOSecondM	3	77	7	545
CASP8_PIK3R1	BRCA	WithSecondM	1	3	1	15
CASP8_PIK3R1	BRCA	WOSecondM	4	76	7	569
CASP8_GATA3	BRCA	WithSecondM	2	1	2	71
CASP8_GATA3	BRCA	WOSecondM	3	78	6	513
CASP8_KRAS	BRCA	WithSecondM	1	2	1	3
CASP8_KRAS	BRCA	WOSecondM	4	77	7	581
CASP8_TP53	BRCA	WithSecondM	2	51	2	137
CASP8_TP53	BRCA	WOSecondM	3	28	6	447
CASP8_TBX3	BRCA	WithSecondM	1	2	1	15
CASP8_TBX3	BRCA	WOSecondM	4	77	7	569
CASP8_ERBB2	BRCA	WithSecondM	2	2	1	11
CASP8_ERBB2	BRCA	WOSecondM	3	77	7	573
CASP8_ARID1A	BRCA	WithSecondM	1	1	1	17
CASP8_ARID1A	BRCA	WOSecondM	4	78	7	567
CASP8_FOXA1	BRCA	WithSecondM	1	1	1	20
CASP8_FOXA1	BRCA	WOSecondM	4	78	7	564
CASP8_PTEN	BRCA	WithSecondM	2	10	1	22
CASP8_PTEN	BRCA	WOSecondM	3	69	7	562
CASP8_RUNX1	BRCA	WithSecondM	2	3	1	21
CASP8_RUNX1	BRCA	WOSecondM	3	76	7	563
CASP8_CTCF	BRCA	WithSecondM	1	1	1	10
CASP8_CTCF	BRCA	WOSecondM	4	78	7	574
FOXA1_BRCA1	BRCA	WithSecondM	1	5	1	6
FOXA1_BRCA1	BRCA	WOSecondM	1	157	20	461
FOXA1_CDKN1B	BRCA	WithSecondM	1	1	1	7
FOXA1_CDKN1B	BRCA	WOSecondM	1	161	20	460
FOXA1_SF3B1	BRCA	WithSecondM	1	4	1	13
FOXA1_SF3B1	BRCA	WOSecondM	1	158	20	454
FOXA1_AKT1	BRCA	WithSecondM	1	9	1	15
FOXA1_AKT1	BRCA	WOSecondM	1	153	20	452
FOXA1_MAP2K4	BRCA	WithSecondM	1	5	1	23
FOXA1_MAP2K4	BRCA	WOSecondM	1	157	20	444
FOXA1_NCOR1	BRCA	WithSecondM	1	9	1	11
FOXA1_NCOR1	BRCA	WOSecondM	1	153	20	456
FOXA1_GPS2	BRCA	WithSecondM	1	4	3	4
FOXA1_GPS2	BRCA	WOSecondM	1	158	18	463
FOXA1_CHD4	BRCA	WithSecondM	1	2	2	9
FOXA1_CHD4	BRCA	WOSecondM	1	160	19	458
FOXA1_PIK3CA	BRCA	WithSecondM	1	50	11	165
FOXA1_PIK3CA	BRCA	WOSecondM	1	112	10	302
FOXA1_MAP3K1	BRCA	WithSecondM	1	4	4	43
FOXA1_MAP3K1	BRCA	WOSecondM	1	158	17	424
FOXA1_RB1	BRCA	WithSecondM	1	3	2	7
FOXA1_RB1	BRCA	WOSecondM	1	159	19	460
FOXA1_CBFB	BRCA	WithSecondM	1	4	1	4
FOXA1_CBFB	BRCA	WOSecondM	1	158	20	463
FOXA1_NF1	BRCA	WithSecondM	1	3	1	10
FOXA1_NF1	BRCA	WOSecondM	1	159	20	457
FOXA1_CDH1	BRCA	WithSecondM	1	9	6	67
FOXA1_CDH1	BRCA	WOSecondM	1	153	15	400
FOXA1_FBXW7	BRCA	WithSecondM	1	1	2	2
FOXA1_FBXW7	BRCA	WOSecondM	1	161	19	465
FOXA1_KMT2C	BRCA	WithSecondM	1	7	1	35
FOXA1_KMT2C	BRCA	WOSecondM	1	155	20	432
FOXA1_PIK3R1	BRCA	WithSecondM	1	7	2	9
FOXA1_PIK3R1	BRCA	WOSecondM	1	155	19	458
FOXA1_GATA3	BRCA	WithSecondM	1	25	1	60
FOXA1_GATA3	BRCA	WOSecondM	1	137	20	407
FOXA1_KRAS	BRCA	WithSecondM	1	1	1	6
FOXA1_KRAS	BRCA	WOSecondM	1	161	20	461
FOXA1_TP53	BRCA	WithSecondM	1	64	1	82
FOXA1_TP53	BRCA	WOSecondM	1	98	20	385
FOXA1_TBX3	BRCA	WithSecondM	1	2	1	15
FOXA1_TBX3	BRCA	WOSecondM	1	160	20	452
