Gene	Tissue	Target	Mut_Loss	NoMut_Loss	Mut_WT	NoMut_WT
MYH9_CYLD	HNSC	WithSecondM	1	3	2	7
MYH9_CYLD	HNSC	WOSecondM	4	70	17	302
MYH9_RAC1	HNSC	WithSecondM	1	2	2	11
MYH9_RAC1	HNSC	WOSecondM	4	71	17	298
MYH9_PIK3CA	HNSC	WithSecondM	1	11	3	59
MYH9_PIK3CA	HNSC	WOSecondM	4	62	16	250
MYH9_NSD1	HNSC	WithSecondM	2	8	3	32
MYH9_NSD1	HNSC	WOSecondM	3	65	16	277
MYH9_FLNA	HNSC	WithSecondM	1	3	1	11
MYH9_FLNA	HNSC	WOSecondM	4	70	18	298
MYH9_CUL3	HNSC	WithSecondM	1	1	2	10
MYH9_CUL3	HNSC	WOSecondM	4	72	17	299
RB1_HLA-B	HNSC	WithSecondM	1	6	2	13
RB1_HLA-B	HNSC	WOSecondM	9	196	4	227
RB1_HLA-A	HNSC	WithSecondM	1	5	2	14
RB1_HLA-A	HNSC	WOSecondM	9	197	4	226
RB1_HUWE1	HNSC	WithSecondM	2	12	2	27
RB1_HUWE1	HNSC	WOSecondM	8	190	4	213
RB1_EPHA2	HNSC	WithSecondM	1	9	3	11
RB1_EPHA2	HNSC	WOSecondM	9	193	3	229
RB1_KEAP1	HNSC	WithSecondM	1	10	1	12
RB1_KEAP1	HNSC	WOSecondM	9	192	5	228
RB1_NFE2L2	HNSC	WithSecondM	1	15	1	11
RB1_NFE2L2	HNSC	WOSecondM	9	187	5	229
RB1_MYH9	HNSC	WithSecondM	1	7	1	12
RB1_MYH9	HNSC	WOSecondM	9	195	5	228
RB1_FGFR3	HNSC	WithSecondM	2	7	1	3
RB1_FGFR3	HNSC	WOSecondM	8	195	5	237
RB1_MAPK1	HNSC	WithSecondM	1	2	1	8
RB1_MAPK1	HNSC	WOSecondM	9	200	5	232
RB1_KDM6A	HNSC	WithSecondM	1	10	1	8
RB1_KDM6A	HNSC	WOSecondM	9	192	5	232
RB1_AJUBA	HNSC	WithSecondM	1	10	2	15
RB1_AJUBA	HNSC	WOSecondM	9	192	4	225
RB1_HRAS	HNSC	WithSecondM	1	1	2	28
RB1_HRAS	HNSC	WOSecondM	9	201	4	212
RB1_FBXW7	HNSC	WithSecondM	1	17	3	16
RB1_FBXW7	HNSC	WOSecondM	9	185	3	224
RB1_TGFBR2	HNSC	WithSecondM	1	4	2	20
RB1_TGFBR2	HNSC	WOSecondM	9	198	4	220
RB1_CDKN2A	HNSC	WithSecondM	2	38	1	49
RB1_CDKN2A	HNSC	WOSecondM	8	164	5	191
RB1_KMT2D	HNSC	WithSecondM	2	32	1	33
RB1_KMT2D	HNSC	WOSecondM	8	170	5	207
RB1_ARID2	HNSC	WithSecondM	2	7	1	11
RB1_ARID2	HNSC	WOSecondM	8	195	5	229
RB1_ZNF750	HNSC	WithSecondM	1	10	1	7
RB1_ZNF750	HNSC	WOSecondM	9	192	5	233
RB1_RHOA	HNSC	WithSecondM	1	5	1	5
RB1_RHOA	HNSC	WOSecondM	9	197	5	235
RB1_EP300	HNSC	WithSecondM	2	15	2	20
RB1_EP300	HNSC	WOSecondM	8	187	4	220
RB1_RASA1	HNSC	WithSecondM	1	7	1	9
RB1_RASA1	HNSC	WOSecondM	9	195	5	231
RB1_TP53	HNSC	WithSecondM	5	144	3	147
RB1_TP53	HNSC	WOSecondM	5	58	3	93
RB1_NOTCH1	HNSC	WithSecondM	1	27	2	50
RB1_NOTCH1	HNSC	WOSecondM	9	175	4	190
RB1_CASP8	HNSC	WithSecondM	1	7	3	43
RB1_CASP8	HNSC	WOSecondM	9	195	3	197
RB1_PTEN	HNSC	WithSecondM	2	3	1	9
RB1_PTEN	HNSC	WOSecondM	8	199	5	231
RB1_FAT1	HNSC	WithSecondM	2	40	3	59
RB1_FAT1	HNSC	WOSecondM	8	162	3	181
RB1_CYLD	HNSC	WithSecondM	1	8	1	5
RB1_CYLD	HNSC	WOSecondM	9	194	5	235
RB1_RAC1	HNSC	WithSecondM	1	2	1	13
RB1_RAC1	HNSC	WOSecondM	9	200	5	227
RB1_PIK3CA	HNSC	WithSecondM	5	29	1	47
RB1_PIK3CA	HNSC	WOSecondM	5	173	5	193
RB1_NSD1	HNSC	WithSecondM	2	31	2	21
RB1_NSD1	HNSC	WOSecondM	8	171	4	219
RB1_FLNA	HNSC	WithSecondM	2	7	2	6
RB1_FLNA	HNSC	WOSecondM	8	195	4	234
RB1_CUL3	HNSC	WithSecondM	2	10	1	6
RB1_CUL3	HNSC	WOSecondM	8	192	5	234
FGFR3_HLA-B	HNSC	WithSecondM	1	3	2	15
FGFR3_HLA-B	HNSC	WOSecondM	2	189	7	243
FGFR3_HLA-A	HNSC	WithSecondM	1	3	1	15
FGFR3_HLA-A	HNSC	WOSecondM	2	189	8	243
FGFR3_HUWE1	HNSC	WithSecondM	1	12	2	32
FGFR3_HUWE1	HNSC	WOSecondM	2	180	7	226
FGFR3_EPHA2	HNSC	WithSecondM	1	9	2	11
FGFR3_EPHA2	HNSC	WOSecondM	2	183	7	247
FGFR3_KEAP1	HNSC	WithSecondM	1	8	1	12
FGFR3_KEAP1	HNSC	WOSecondM	2	184	8	246
FGFR3_NFE2L2	HNSC	WithSecondM	1	13	3	12
FGFR3_NFE2L2	HNSC	WOSecondM	2	179	6	246
FGFR3_MYH9	HNSC	WithSecondM	1	4	2	18
FGFR3_MYH9	HNSC	WOSecondM	2	188	7	240
FGFR3_RB1	HNSC	WithSecondM	1	8	1	5
FGFR3_RB1	HNSC	WOSecondM	2	184	8	253
FGFR3_MAPK1	HNSC	WithSecondM	1	4	3	5
FGFR3_MAPK1	HNSC	WOSecondM	2	188	6	253
FGFR3_KDM6A	HNSC	WithSecondM	1	6	1	10
FGFR3_KDM6A	HNSC	WOSecondM	2	186	8	248
FGFR3_AJUBA	HNSC	WithSecondM	1	11	2	16
FGFR3_AJUBA	HNSC	WOSecondM	2	181	7	242
FGFR3_HRAS	HNSC	WithSecondM	1	2	1	29
FGFR3_HRAS	HNSC	WOSecondM	2	190	8	229
FGFR3_FBXW7	HNSC	WithSecondM	1	9	3	21
FGFR3_FBXW7	HNSC	WOSecondM	2	183	6	237
FGFR3_TGFBR2	HNSC	WithSecondM	1	6	2	17
FGFR3_TGFBR2	HNSC	WOSecondM	2	186	7	241
FGFR3_CDKN2A	HNSC	WithSecondM	2	34	1	50
FGFR3_CDKN2A	HNSC	WOSecondM	1	158	8	208
FGFR3_KMT2D	HNSC	WithSecondM	1	29	2	35
FGFR3_KMT2D	HNSC	WOSecondM	2	163	7	223
FGFR3_ARID2	HNSC	WithSecondM	1	5	1	11
FGFR3_ARID2	HNSC	WOSecondM	2	187	8	247
FGFR3_ZNF750	HNSC	WithSecondM	1	9	4	6
FGFR3_ZNF750	HNSC	WOSecondM	2	183	5	252
FGFR3_RHOA	HNSC	WithSecondM	1	5	2	4
FGFR3_RHOA	HNSC	WOSecondM	2	187	7	254
FGFR3_EP300	HNSC	WithSecondM	1	9	1	26
FGFR3_EP300	HNSC	WOSecondM	2	183	8	232
FGFR3_RASA1	HNSC	WithSecondM	1	8	1	7
FGFR3_RASA1	HNSC	WOSecondM	2	184	8	251
FGFR3_TP53	HNSC	WithSecondM	2	156	1	142
FGFR3_TP53	HNSC	WOSecondM	1	36	8	116
FGFR3_NOTCH1	HNSC	WithSecondM	1	31	4	47
FGFR3_NOTCH1	HNSC	WOSecondM	2	161	5	211
FGFR3_CASP8	HNSC	WithSecondM	1	4	2	44
FGFR3_CASP8	HNSC	WOSecondM	2	188	7	214
FGFR3_PTEN	HNSC	WithSecondM	1	8	1	5
FGFR3_PTEN	HNSC	WOSecondM	2	184	8	253
FGFR3_FAT1	HNSC	WithSecondM	1	35	2	68
FGFR3_FAT1	HNSC	WOSecondM	2	157	7	190
FGFR3_CYLD	HNSC	WithSecondM	1	2	1	11
FGFR3_CYLD	HNSC	WOSecondM	2	190	8	247
FGFR3_RAC1	HNSC	WithSecondM	1	2	2	12
FGFR3_RAC1	HNSC	WOSecondM	2	190	7	246
FGFR3_PIK3CA	HNSC	WithSecondM	1	33	4	48
FGFR3_PIK3CA	HNSC	WOSecondM	2	159	5	210
FGFR3_NSD1	HNSC	WithSecondM	2	31	4	20
FGFR3_NSD1	HNSC	WOSecondM	1	161	5	238
FGFR3_FLNA	HNSC	WithSecondM	1	7	1	9
FGFR3_FLNA	HNSC	WOSecondM	2	185	8	249
FGFR3_CUL3	HNSC	WithSecondM	1	11	1	7
FGFR3_CUL3	HNSC	WOSecondM	2	181	8	251
MAPK1_HLA-B	HNSC	WithSecondM	1	2	2	16
MAPK1_HLA-B	HNSC	WOSecondM	1	65	7	298
MAPK1_HLA-A	HNSC	WithSecondM	1	3	1	17
MAPK1_HLA-A	HNSC	WOSecondM	1	64	8	297
MAPK1_HUWE1	HNSC	WithSecondM	1	5	5	29
MAPK1_HUWE1	HNSC	WOSecondM	1	62	4	285
MAPK1_EPHA2	HNSC	WithSecondM	1	4	2	12
MAPK1_EPHA2	HNSC	WOSecondM	1	63	7	302
MAPK1_KEAP1	HNSC	WithSecondM	1	2	1	11
MAPK1_KEAP1	HNSC	WOSecondM	1	65	8	303
MAPK1_NFE2L2	HNSC	WithSecondM	1	2	2	15
MAPK1_NFE2L2	HNSC	WOSecondM	1	65	7	299
MAPK1_MYH9	HNSC	WithSecondM	1	4	1	18
MAPK1_MYH9	HNSC	WOSecondM	1	63	8	296
MAPK1_RB1	HNSC	WithSecondM	1	6	1	7
MAPK1_RB1	HNSC	WOSecondM	1	61	8	307
MAPK1_FGFR3	HNSC	WithSecondM	1	2	3	5
MAPK1_FGFR3	HNSC	WOSecondM	1	65	6	309
MAPK1_KDM6A	HNSC	WithSecondM	1	4	1	10
MAPK1_KDM6A	HNSC	WOSecondM	1	63	8	304
MAPK1_AJUBA	HNSC	WithSecondM	1	5	2	18
MAPK1_AJUBA	HNSC	WOSecondM	1	62	7	296
MAPK1_HRAS	HNSC	WithSecondM	1	2	1	29
MAPK1_HRAS	HNSC	WOSecondM	1	65	8	285
MAPK1_FBXW7	HNSC	WithSecondM	1	8	1	20
MAPK1_FBXW7	HNSC	WOSecondM	1	59	8	294
MAPK1_TGFBR2	HNSC	WithSecondM	1	2	1	21
MAPK1_TGFBR2	HNSC	WOSecondM	1	65	8	293
MAPK1_CDKN2A	HNSC	WithSecondM	1	15	2	57
MAPK1_CDKN2A	HNSC	WOSecondM	1	52	7	257
MAPK1_KMT2D	HNSC	WithSecondM	1	13	1	39
MAPK1_KMT2D	HNSC	WOSecondM	1	54	8	275
MAPK1_ARID2	HNSC	WithSecondM	1	3	2	13
MAPK1_ARID2	HNSC	WOSecondM	1	64	7	301
MAPK1_ZNF750	HNSC	WithSecondM	1	2	3	10
MAPK1_ZNF750	HNSC	WOSecondM	1	65	6	304
MAPK1_RHOA	HNSC	WithSecondM	1	2	2	4
MAPK1_RHOA	HNSC	WOSecondM	1	65	7	310
MAPK1_EP300	HNSC	WithSecondM	1	5	1	22
MAPK1_EP300	HNSC	WOSecondM	1	62	8	292
MAPK1_RASA1	HNSC	WithSecondM	1	5	1	8
MAPK1_RASA1	HNSC	WOSecondM	1	62	8	306
MAPK1_TP53	HNSC	WithSecondM	1	50	3	189
MAPK1_TP53	HNSC	WOSecondM	1	17	6	125
MAPK1_NOTCH1	HNSC	WithSecondM	1	11	4	54
MAPK1_NOTCH1	HNSC	WOSecondM	1	56	5	260
MAPK1_CASP8	HNSC	WithSecondM	1	5	3	43
MAPK1_CASP8	HNSC	WOSecondM	1	62	6	271
MAPK1_PTEN	HNSC	WithSecondM	1	3	2	8
MAPK1_PTEN	HNSC	WOSecondM	1	64	7	306
MAPK1_FAT1	HNSC	WithSecondM	1	19	2	69
MAPK1_FAT1	HNSC	WOSecondM	1	48	7	245
MAPK1_CYLD	HNSC	WithSecondM	1	2	1	7
MAPK1_CYLD	HNSC	WOSecondM	1	65	8	307
MAPK1_RAC1	HNSC	WithSecondM	1	2	1	12
MAPK1_RAC1	HNSC	WOSecondM	1	65	8	302
MAPK1_PIK3CA	HNSC	WithSecondM	1	11	3	57
MAPK1_PIK3CA	HNSC	WOSecondM	1	56	6	257
MAPK1_NSD1	HNSC	WithSecondM	1	7	3	36
MAPK1_NSD1	HNSC	WOSecondM	1	60	6	278
MAPK1_FLNA	HNSC	WithSecondM	1	3	1	10
MAPK1_FLNA	HNSC	WOSecondM	1	64	8	304
MAPK1_CUL3	HNSC	WithSecondM	1	1	1	11
MAPK1_CUL3	HNSC	WOSecondM	1	66	8	303
KDM6A_HLA-B	HNSC	WithSecondM	1	5	1	15
KDM6A_HLA-B	HNSC	WOSecondM	4	129	13	297
KDM6A_HLA-A	HNSC	WithSecondM	1	3	1	16
KDM6A_HLA-A	HNSC	WOSecondM	4	131	13	296
KDM6A_HUWE1	HNSC	WithSecondM	1	9	1	32
KDM6A_HUWE1	HNSC	WOSecondM	4	125	13	280
KDM6A_EPHA2	HNSC	WithSecondM	1	3	3	16
KDM6A_EPHA2	HNSC	WOSecondM	4	131	11	296
KDM6A_KEAP1	HNSC	WithSecondM	1	8	1	12
KDM6A_KEAP1	HNSC	WOSecondM	4	126	13	300
KDM6A_NFE2L2	HNSC	WithSecondM	2	7	2	16
KDM6A_NFE2L2	HNSC	WOSecondM	3	127	12	296
KDM6A_MYH9	HNSC	WithSecondM	1	4	1	15
KDM6A_MYH9	HNSC	WOSecondM	4	130	13	297
KDM6A_RB1	HNSC	WithSecondM	1	4	1	7
KDM6A_RB1	HNSC	WOSecondM	4	130	13	305
KDM6A_FGFR3	HNSC	WithSecondM	1	3	1	7
KDM6A_FGFR3	HNSC	WOSecondM	4	131	13	305
KDM6A_MAPK1	HNSC	WithSecondM	1	2	1	8
KDM6A_MAPK1	HNSC	WOSecondM	4	132	13	304
KDM6A_AJUBA	HNSC	WithSecondM	1	10	3	17
KDM6A_AJUBA	HNSC	WOSecondM	4	124	11	295
KDM6A_HRAS	HNSC	WithSecondM	1	1	1	28
KDM6A_HRAS	HNSC	WOSecondM	4	133	13	284
KDM6A_FBXW7	HNSC	WithSecondM	1	10	2	21
KDM6A_FBXW7	HNSC	WOSecondM	4	124	12	291
KDM6A_TGFBR2	HNSC	WithSecondM	1	3	1	21
KDM6A_TGFBR2	HNSC	WOSecondM	4	131	13	291
KDM6A_CDKN2A	HNSC	WithSecondM	1	29	2	65
KDM6A_CDKN2A	HNSC	WOSecondM	4	105	12	247
KDM6A_KMT2D	HNSC	WithSecondM	2	21	2	42
KDM6A_KMT2D	HNSC	WOSecondM	3	113	12	270
KDM6A_ARID2	HNSC	WithSecondM	1	4	2	13
KDM6A_ARID2	HNSC	WOSecondM	4	130	12	299
KDM6A_ZNF750	HNSC	WithSecondM	1	5	2	12
KDM6A_ZNF750	HNSC	WOSecondM	4	129	12	300
KDM6A_RHOA	HNSC	WithSecondM	1	4	1	7
KDM6A_RHOA	HNSC	WOSecondM	4	130	13	305
KDM6A_EP300	HNSC	WithSecondM	1	7	2	27
KDM6A_EP300	HNSC	WOSecondM	4	127	12	285
KDM6A_RASA1	HNSC	WithSecondM	1	6	1	11
KDM6A_RASA1	HNSC	WOSecondM	4	128	13	301
KDM6A_TP53	HNSC	WithSecondM	4	106	10	193
KDM6A_TP53	HNSC	WOSecondM	1	28	4	119
KDM6A_NOTCH1	HNSC	WithSecondM	2	22	3	58
KDM6A_NOTCH1	HNSC	WOSecondM	3	112	11	254
KDM6A_CASP8	HNSC	WithSecondM	1	4	1	46
KDM6A_CASP8	HNSC	WOSecondM	4	130	13	266
KDM6A_PTEN	HNSC	WithSecondM	1	4	1	8
KDM6A_PTEN	HNSC	WOSecondM	4	130	13	304
KDM6A_FAT1	HNSC	WithSecondM	1	25	3	73
KDM6A_FAT1	HNSC	WOSecondM	4	109	11	239
KDM6A_CYLD	HNSC	WithSecondM	1	6	1	7
KDM6A_CYLD	HNSC	WOSecondM	4	128	13	305
KDM6A_RAC1	HNSC	WithSecondM	1	2	1	13
KDM6A_RAC1	HNSC	WOSecondM	4	132	13	299
KDM6A_PIK3CA	HNSC	WithSecondM	2	19	2	56
KDM6A_PIK3CA	HNSC	WOSecondM	3	115	12	256
KDM6A_NSD1	HNSC	WithSecondM	2	17	4	36
KDM6A_NSD1	HNSC	WOSecondM	3	117	10	276
KDM6A_FLNA	HNSC	WithSecondM	1	6	1	8
KDM6A_FLNA	HNSC	WOSecondM	4	128	13	304
KDM6A_CUL3	HNSC	WithSecondM	1	8	1	9
KDM6A_CUL3	HNSC	WOSecondM	4	126	13	303
AJUBA_HLA-B	HNSC	WithSecondM	2	3	3	12
AJUBA_HLA-B	HNSC	WOSecondM	8	65	8	269
AJUBA_HLA-A	HNSC	WithSecondM	1	2	2	17
AJUBA_HLA-A	HNSC	WOSecondM	9	66	9	264
AJUBA_HUWE1	HNSC	WithSecondM	1	6	2	31
AJUBA_HUWE1	HNSC	WOSecondM	9	62	9	250
AJUBA_EPHA2	HNSC	WithSecondM	1	2	5	9
AJUBA_EPHA2	HNSC	WOSecondM	9	66	6	272
AJUBA_KEAP1	HNSC	WithSecondM	2	3	1	11
AJUBA_KEAP1	HNSC	WOSecondM	8	65	10	270
AJUBA_NFE2L2	HNSC	WithSecondM	3	5	4	9
AJUBA_NFE2L2	HNSC	WOSecondM	7	63	7	272
AJUBA_MYH9	HNSC	WithSecondM	1	2	1	17
AJUBA_MYH9	HNSC	WOSecondM	9	66	10	264
AJUBA_RB1	HNSC	WithSecondM	1	3	2	7
AJUBA_RB1	HNSC	WOSecondM	9	65	9	274
AJUBA_FGFR3	HNSC	WithSecondM	1	2	2	6
AJUBA_FGFR3	HNSC	WOSecondM	9	66	9	275
AJUBA_MAPK1	HNSC	WithSecondM	1	1	1	6
AJUBA_MAPK1	HNSC	WOSecondM	9	67	10	275
AJUBA_KDM6A	HNSC	WithSecondM	2	3	1	10
AJUBA_KDM6A	HNSC	WOSecondM	8	65	10	271
AJUBA_HRAS	HNSC	WithSecondM	1	2	4	25
AJUBA_HRAS	HNSC	WOSecondM	9	66	7	256
AJUBA_FBXW7	HNSC	WithSecondM	1	5	3	16
AJUBA_FBXW7	HNSC	WOSecondM	9	63	8	265
AJUBA_TGFBR2	HNSC	WithSecondM	1	2	3	17
AJUBA_TGFBR2	HNSC	WOSecondM	9	66	8	264
AJUBA_CDKN2A	HNSC	WithSecondM	1	11	5	44
AJUBA_CDKN2A	HNSC	WOSecondM	9	57	6	237
AJUBA_KMT2D	HNSC	WithSecondM	1	9	2	42
AJUBA_KMT2D	HNSC	WOSecondM	9	59	9	239
AJUBA_ARID2	HNSC	WithSecondM	1	2	1	14
AJUBA_ARID2	HNSC	WOSecondM	9	66	10	267
AJUBA_ZNF750	HNSC	WithSecondM	1	2	2	11
AJUBA_ZNF750	HNSC	WOSecondM	9	66	9	270
AJUBA_RHOA	HNSC	WithSecondM	1	1	2	6
AJUBA_RHOA	HNSC	WOSecondM	9	67	9	275
AJUBA_EP300	HNSC	WithSecondM	1	2	3	21
AJUBA_EP300	HNSC	WOSecondM	9	66	8	260
AJUBA_RASA1	HNSC	WithSecondM	1	5	1	8
AJUBA_RASA1	HNSC	WOSecondM	9	63	10	273
AJUBA_TP53	HNSC	WithSecondM	9	56	5	157
AJUBA_TP53	HNSC	WOSecondM	1	12	6	124
AJUBA_NOTCH1	HNSC	WithSecondM	1	10	3	46
AJUBA_NOTCH1	HNSC	WOSecondM	9	58	8	235
AJUBA_CASP8	HNSC	WithSecondM	1	3	6	33
AJUBA_CASP8	HNSC	WOSecondM	9	65	5	248
AJUBA_PTEN	HNSC	WithSecondM	2	4	1	6
AJUBA_PTEN	HNSC	WOSecondM	8	64	10	275
AJUBA_FAT1	HNSC	WithSecondM	2	16	5	62
AJUBA_FAT1	HNSC	WOSecondM	8	52	6	219
AJUBA_CYLD	HNSC	WithSecondM	2	3	1	7
AJUBA_CYLD	HNSC	WOSecondM	8	65	10	274
AJUBA_RAC1	HNSC	WithSecondM	1	3	1	11
AJUBA_RAC1	HNSC	WOSecondM	9	65	10	270
AJUBA_PIK3CA	HNSC	WithSecondM	5	10	4	53
AJUBA_PIK3CA	HNSC	WOSecondM	5	58	7	228
AJUBA_NSD1	HNSC	WithSecondM	3	13	2	28
AJUBA_NSD1	HNSC	WOSecondM	7	55	9	253
AJUBA_FLNA	HNSC	WithSecondM	1	5	1	10
AJUBA_FLNA	HNSC	WOSecondM	9	63	10	271
AJUBA_CUL3	HNSC	WithSecondM	2	4	1	5
AJUBA_CUL3	HNSC	WOSecondM	8	64	10	276
HRAS_HLA-B	HNSC	WithSecondM	1	6	6	8
HRAS_HLA-B	HNSC	WOSecondM	1	154	16	262
HRAS_HLA-A	HNSC	WithSecondM	1	3	4	12
HRAS_HLA-A	HNSC	WOSecondM	1	157	18	258
HRAS_HUWE1	HNSC	WithSecondM	1	11	5	28
HRAS_HUWE1	HNSC	WOSecondM	1	149	17	242
HRAS_EPHA2	HNSC	WithSecondM	1	1	3	16
HRAS_EPHA2	HNSC	WOSecondM	1	159	19	254
HRAS_KEAP1	HNSC	WithSecondM	1	9	1	11
HRAS_KEAP1	HNSC	WOSecondM	1	151	21	259
HRAS_NFE2L2	HNSC	WithSecondM	1	13	2	13
HRAS_NFE2L2	HNSC	WOSecondM	1	147	20	257
HRAS_MYH9	HNSC	WithSecondM	1	2	2	17
HRAS_MYH9	HNSC	WOSecondM	1	158	20	253
HRAS_RB1	HNSC	WithSecondM	1	3	2	7
HRAS_RB1	HNSC	WOSecondM	1	157	20	263
HRAS_FGFR3	HNSC	WithSecondM	1	3	1	7
HRAS_FGFR3	HNSC	WOSecondM	1	157	21	263
HRAS_MAPK1	HNSC	WithSecondM	1	4	1	6
HRAS_MAPK1	HNSC	WOSecondM	1	156	21	264
HRAS_KDM6A	HNSC	WithSecondM	1	8	1	8
HRAS_KDM6A	HNSC	WOSecondM	1	152	21	262
HRAS_AJUBA	HNSC	WithSecondM	1	10	3	14
HRAS_AJUBA	HNSC	WOSecondM	1	150	19	256
HRAS_FBXW7	HNSC	WithSecondM	1	11	2	19
HRAS_FBXW7	HNSC	WOSecondM	1	149	20	251
HRAS_TGFBR2	HNSC	WithSecondM	1	3	3	18
HRAS_TGFBR2	HNSC	WOSecondM	1	157	19	252
HRAS_CDKN2A	HNSC	WithSecondM	1	23	5	60
HRAS_CDKN2A	HNSC	WOSecondM	1	137	17	210
HRAS_KMT2D	HNSC	WithSecondM	1	25	2	40
HRAS_KMT2D	HNSC	WOSecondM	1	135	20	230
HRAS_ARID2	HNSC	WithSecondM	1	3	3	10
HRAS_ARID2	HNSC	WOSecondM	1	157	19	260
HRAS_ZNF750	HNSC	WithSecondM	1	7	2	10
HRAS_ZNF750	HNSC	WOSecondM	1	153	20	260
HRAS_RHOA	HNSC	WithSecondM	1	4	1	7
HRAS_RHOA	HNSC	WOSecondM	1	156	21	263
HRAS_EP300	HNSC	WithSecondM	1	10	6	20
HRAS_EP300	HNSC	WOSecondM	1	150	16	250
HRAS_RASA1	HNSC	WithSecondM	1	5	1	10
HRAS_RASA1	HNSC	WOSecondM	1	155	21	260
HRAS_TP53	HNSC	WithSecondM	1	123	4	175
HRAS_TP53	HNSC	WOSecondM	1	37	18	95
HRAS_NOTCH1	HNSC	WithSecondM	1	24	9	41
HRAS_NOTCH1	HNSC	WOSecondM	1	136	13	229
HRAS_CASP8	HNSC	WithSecondM	1	2	13	28
HRAS_CASP8	HNSC	WOSecondM	1	158	9	242
HRAS_PTEN	HNSC	WithSecondM	1	4	1	8
HRAS_PTEN	HNSC	WOSecondM	1	156	21	262
HRAS_FAT1	HNSC	WithSecondM	1	28	11	64
HRAS_FAT1	HNSC	WOSecondM	1	132	11	206
HRAS_CYLD	HNSC	WithSecondM	1	4	1	7
HRAS_CYLD	HNSC	WOSecondM	1	156	21	263
HRAS_RAC1	HNSC	WithSecondM	1	2	3	10
HRAS_RAC1	HNSC	WOSecondM	1	158	19	260
HRAS_PIK3CA	HNSC	WithSecondM	1	22	8	53
HRAS_PIK3CA	HNSC	WOSecondM	1	138	14	217
HRAS_NSD1	HNSC	WithSecondM	1	25	2	31
HRAS_NSD1	HNSC	WOSecondM	1	135	20	239
HRAS_FLNA	HNSC	WithSecondM	1	8	4	5
HRAS_FLNA	HNSC	WOSecondM	1	152	18	265
HRAS_CUL3	HNSC	WithSecondM	1	8	1	10
HRAS_CUL3	HNSC	WOSecondM	1	152	21	260
FBXW7_HLA-B	HNSC	WithSecondM	1	3	1	18
FBXW7_HLA-B	HNSC	WOSecondM	10	169	23	251
FBXW7_HLA-A	HNSC	WithSecondM	1	5	1	15
FBXW7_HLA-A	HNSC	WOSecondM	10	167	23	254
FBXW7_HUWE1	HNSC	WithSecondM	1	11	5	30
FBXW7_HUWE1	HNSC	WOSecondM	10	161	19	239
FBXW7_EPHA2	HNSC	WithSecondM	2	5	4	12
FBXW7_EPHA2	HNSC	WOSecondM	9	167	20	257
FBXW7_KEAP1	HNSC	WithSecondM	3	7	1	12
FBXW7_KEAP1	HNSC	WOSecondM	8	165	23	257
FBXW7_NFE2L2	HNSC	WithSecondM	1	11	4	13
FBXW7_NFE2L2	HNSC	WOSecondM	10	161	20	256
FBXW7_MYH9	HNSC	WithSecondM	1	4	1	18
FBXW7_MYH9	HNSC	WOSecondM	10	168	23	251
FBXW7_RB1	HNSC	WithSecondM	2	8	2	2
FBXW7_RB1	HNSC	WOSecondM	9	164	22	267
FBXW7_FGFR3	HNSC	WithSecondM	2	2	2	6
FBXW7_FGFR3	HNSC	WOSecondM	9	170	22	263
FBXW7_MAPK1	HNSC	WithSecondM	1	4	1	7
FBXW7_MAPK1	HNSC	WOSecondM	10	168	23	262
FBXW7_KDM6A	HNSC	WithSecondM	2	6	1	8
FBXW7_KDM6A	HNSC	WOSecondM	9	166	23	261
FBXW7_AJUBA	HNSC	WithSecondM	1	11	4	15
FBXW7_AJUBA	HNSC	WOSecondM	10	161	20	254
FBXW7_HRAS	HNSC	WithSecondM	1	1	3	29
FBXW7_HRAS	HNSC	WOSecondM	10	171	21	240
FBXW7_TGFBR2	HNSC	WithSecondM	1	7	4	15
FBXW7_TGFBR2	HNSC	WOSecondM	10	165	20	254
FBXW7_CDKN2A	HNSC	WithSecondM	2	46	6	43
FBXW7_CDKN2A	HNSC	WOSecondM	9	126	18	226
FBXW7_KMT2D	HNSC	WithSecondM	2	28	7	33
FBXW7_KMT2D	HNSC	WOSecondM	9	144	17	236
FBXW7_ARID2	HNSC	WithSecondM	1	4	1	14
FBXW7_ARID2	HNSC	WOSecondM	10	168	23	255
FBXW7_ZNF750	HNSC	WithSecondM	2	8	2	9
FBXW7_ZNF750	HNSC	WOSecondM	9	164	22	260
FBXW7_RHOA	HNSC	WithSecondM	1	3	1	5
FBXW7_RHOA	HNSC	WOSecondM	10	169	23	264
FBXW7_EP300	HNSC	WithSecondM	2	10	4	24
FBXW7_EP300	HNSC	WOSecondM	9	162	20	245
FBXW7_RASA1	HNSC	WithSecondM	2	9	2	7
FBXW7_RASA1	HNSC	WOSecondM	9	163	22	262
FBXW7_TP53	HNSC	WithSecondM	9	140	13	156
FBXW7_TP53	HNSC	WOSecondM	2	32	11	113
FBXW7_NOTCH1	HNSC	WithSecondM	1	26	9	46
FBXW7_NOTCH1	HNSC	WOSecondM	10	146	15	223
FBXW7_CASP8	HNSC	WithSecondM	2	7	7	38
FBXW7_CASP8	HNSC	WOSecondM	9	165	17	231
FBXW7_PTEN	HNSC	WithSecondM	1	5	1	7
FBXW7_PTEN	HNSC	WOSecondM	10	167	23	262
FBXW7_FAT1	HNSC	WithSecondM	4	33	12	59
FBXW7_FAT1	HNSC	WOSecondM	7	139	12	210
